pidlink,kw03,kw04
040190003,1.0,3:Self
040190004,,
040200004,,
040204102,,
040230002,,
040230004,3.0,3:Self
040231102,,
040235102,1.0,3:Self
040250002,,
040250003,2.0,3:Self
040255102,1.0,3:Self
040260004,,
040260005,,
040260006,1.0,3:Self
040261102,,
040270002,,
040280003,,
040410002,,
041010002,,
041010005,,
041010006,,
041010007,1.0,3:Self
041013102,,
041015102,1.0,3:Self
041030004,,
041030005,,
041030006,1.0,3:Self
041040004,,
041060002,,
041060004,,
041060005,1.0,3:Self
041060006,1.0,3:Self
041064102,,
041070003,,
041090002,,
041094108,1.0,3:Self
041100002,,
041100003,,
041104102,1.0,3:Self
041105102,1.0,3:Self
041105202,1.0,3:Self
041110005,,
041115102,1.0,3:Self
041120002,,
041120003,1.0,3:Self
041130005,,
041130006,1.0,
041130009,1.0,3:Self
041133102,,
041133206,2.0,3:Self
041140002,,
041140003,,
041140004,1.0,3:Self
041160003,1.0,
041164102,,
041170002,,
041170003,1.0,3:Self
041175102,2.0,3:Self
041180004,,
041180005,1.0,3:Self
041184102,,
041190002,,
041195102,1.0,3:Self
041200004,,
041210004,,
041210005,,
041214102,2.0,95:Other
041215102,1.0,3:Self
041220002,,
041220004,1.0,3:Self
041225102,1.0,3:Self
041240002,,
041245102,1.0,3:Self
041250004,1.0,
041253102,,
041253203,1.0,3:Self
041255102,1.0,3:Self
041255202,1.0,3:Self
041270002,,
041270003,1.0,3:Self
041270004,1.0,3:Self
041280004,1.0,3:Self
041285102,1.0,3:Self
041410002,2.0,
041410003,2.0,3:Self
041410004,1.0,3:Self
041420002,,
041420003,,
041421103,2.0,3:Self
041430003,1.0,3:Self
041430006,,
041435102,1.0,3:Self
041440004,,
041440006,,
041440009,1.0,3:Self
041440010,1.0,3:Self
041440011,1.0,3:Self
041440013,,
041450002,2.0,3:Self
041455102,4.0,3:Self
042010002,,
042010003,1.0,3:Self
042020005,,
042020006,,
042020007,1.0,3:Self
042020010,1.0,3:Self
042024102,,
042025202,1.0,3:Self
042030003,,
042030005,,
042033203,1.0,3:Self
042035102,1.0,3:Self
042040005,,
042040007,,
042040008,1.0,3:Self
042040011,1.0,3:Self
042050008,,
042060003,,
042060004,,
042060005,,
042060007,,
042060011,,
042070003,1.0,3:Self
042070007,,
042080002,,
042090003,1.0,3:Self
042100002,,
042100006,1.0,3:Self
042103104,,
042110005,1.0,3:Self
042120002,,
042120003,,
042120004,1.0,95:Other
042120005,1.0,3:Self
042130002,,
042130007,1.0,3:Self
042130010,1.0,3:Self
042134102,,
042135102,1.0,3:Self
042140002,,
042140003,,
042144102,,
042144303,,
042150002,,
042150004,,
042150005,,
042150006,,
042150007,,
042150034,,
042152103,,
042153402,,
042153504,,
042153605,,
042153803,,
042160005,,
042170003,,
042170005,,
042170008,,
042172103,1.0,3:Self
042175102,1.0,3:Self
042180008,,
042180010,,
042180012,,
042180014,,
042180017,1.0,3:Self
042183104,1.0,3:Self
042190004,1.0,3:Self
042193102,,
042200002,,
042200004,,
042220006,,
042222102,,
042223203,,
042225102,1.0,3:Self
042230004,,
042230005,1.0,3:Self
042234202,1.0,3:Self
042235202,1.0,3:Self
042250002,,
042250003,1.0,3:Self
042260002,,
042260003,,
042260004,,
042260005,1.0,3:Self
042260006,1.0,3:Self
042280002,,
042280008,1.0,3:Self
042290004,2.0,3:Self
042300002,,
042300003,1.0,3:Self
043010003,,
043010004,1.0,3:Self
043010006,,
043020004,,
043020010,1.0,3:Self
043030002,1.0,
043030004,,
043030006,1.0,3:Self
043033102,,
043034102,1.0,
043040002,,
043060005,,
043060006,,
043070004,,
043070013,1.0,3:Self
043080002,,
043085102,1.0,3:Self
043090003,,
043090009,2.0,3:Self
043100002,,
043104102,,
043110003,,
043110006,2.0,3:Self
043120002,,
043120003,,
043120004,1.0,3:Self
043123104,,
043130002,,
043130003,,
043135102,1.0,3:Self
043140002,2.0,3:Self
043140003,1.0,3:Self
043150003,,
043150006,,
043150007,,
043150014,2.0,
043160002,,
043160004,1.0,3:Self
043160006,1.0,3:Self
043161106,1.0,3:Self
043164102,,
043170002,,
043170003,,
043170005,1.0,3:Self
043170006,1.0,1:Parent
043170010,1.0,3:Self
043190002,,
043190004,,
043190007,,
043194102,,
043195102,1.0,3:Self
043200003,1.0,3:Self
043200006,1.0,3:Self
043200012,,
043200016,,
043200017,1.0,3:Self
043200018,,
043200029,,
043203102,,
043210002,,
043210005,,
043215102,1.0,3:Self
043215202,1.0,3:Self
043220004,,
043220008,,
043224102,,
043230004,,
043240006,,
043240008,,
043242102,,
043250003,,
043250005,1.0,3:Self
043253104,,
043254102,,
043254203,,
043255302,1.0,3:Self
043260005,,
043260006,,
043260007,,
043260010,1.0,3:Self
043260012,,
043264202,,
043270003,,
043270005,,
043270010,2.0,3:Self
043270013,1.0,3:Self
043280003,,
043290002,,
043300003,,
043300004,,
043305102,1.0,3:Self
044010003,,
044013103,1.0,3:Self
044020002,,
044025102,1.0,3:Self
044030003,,
044030008,,
044030012,,
044030013,1.0,3:Self
044034202,,
044040002,,
044040004,1.0,3:Self
044050002,3.0,3:Self
044050006,,
044050007,1.0,3:Self
044055102,1.0,3:Self
044060002,,
044060005,1.0,3:Self
044080002,,
044080003,,
044090002,,
044100002,,
044100003,1.0,3:Self
044100004,,
044110001,,
044110005,,
044120002,,
044121105,1.0,3:Self
044125102,1.0,3:Self
044130004,,
044130006,,
044140004,1.0,3:Self
044143102,,
044150004,,
044150005,,
044150007,,
044150011,1.0,3:Self
044151106,,
044160002,,
044160005,1.0,3:Self
044160007,,
044170002,,
044180001,,
044180009,1.0,3:Self
044180010,1.0,3:Self
044181108,,
044190003,,
044210003,,
044230002,,
044230003,,
044230005,1.0,3:Self
044230006,,
044234202,,
044240002,,
044240004,,
044244103,1.0,3:Self
044250002,,
044250003,,
044254103,1.0,3:Self
044265102,1.0,3:Self
044290003,,
044290004,1.0,3:Self
044295102,1.0,3:Self
044300003,,
044300006,,
044304102,,
045010002,,
045010005,1.0,3:Self
045020003,,
045030003,,
045030004,1.0,3:Self
045050002,,
045060003,,
045060004,,
045060006,1.0,3:Self
045060009,,
045070002,2.0,3:Self
045070005,1.0,3:Self
045070006,1.0,3:Self
045100004,,
045100007,,
045104202,,
045110005,1.0,3:Self
045120006,,
045140009,1.0,3:Self
045150004,,
045150007,1.0,3:Self
045150008,,
045150009,1.0,3:Self
045150012,1.0,3:Self
045150016,1.0,3:Self
045153108,1.0,3:Self
045154102,,
045160002,,
045170002,1.0,
045170003,2.0,
045170008,,
045180003,,
045180006,,
045180012,1.0,3:Self
045183103,,
045190002,1.0,
045210004,1.0,
045210013,1.0,3:Self
045220002,,
045220004,2.0,3:Self
045220006,1.0,3:Self
045225102,1.0,3:Self
045230002,,
045230008,1.0,3:Self
045235102,1.0,3:Self
045240003,1.0,3:Self
045240006,,
045240007,1.0,3:Self
045244202,,
045250007,1.0,3:Self
045252106,,
045260009,,
045263202,,
045265102,1.0,3:Self
045265202,1.0,3:Self
045270004,,
045270009,3.0,3:Self
045280003,,
045280004,,
045280005,,
045290008,,
045290009,,
045290011,,
045294102,,
045294202,,
045295102,1.0,3:Self
045300008,,
045303102,,
046020003,1.0,3:Self
046024102,1.0,3:Self
046030002,,
046030003,1.0,1:Parent
046040002,,
046050008,,
046052102,,
046052204,,
046054102,,
046060002,,
046060004,1.0,3:Self
046060007,,
046063202,,
046070004,,
046070005,,
046070006,1.0,3:Self
046073102,1.0,3:Self
046080002,,
046080003,1.0,3:Self
046100006,,
046110002,,
046130002,,
046140004,2.0,3:Self
046145102,1.0,3:Self
046150002,,
046150005,1.0,3:Self
046155103,1.0,3:Self
046160002,,
046160003,1.0,3:Self
046165102,1.0,3:Self
046165204,1.0,1:Parent
046170004,1.0,3:Self
046170006,,
046171102,,
046180003,,
046180004,,
046190002,,
046193102,,
046200003,,
046200011,,
046203102,,
046205103,1.0,3:Self
047010007,1.0,3:Self
047015102,1.0,3:Self
047015202,1.0,3:Self
047015302,1.0,3:Self
047020005,1.0,3:Self
047030003,,
047030005,1.0,3:Self
047035102,1.0,3:Self
047044102,,
047050002,,
047060007,1.0,3:Self
047065102,1.0,3:Self
047080002,2.0,
047080004,,
047080005,,
047110002,,
047124102,,
047124202,,
047125102,1.0,3:Self
047130003,1.0,3:Self
047130005,,
047130007,,
047130008,,
047134102,,
047140010,1.0,3:Self
047143102,,
047143203,2.0,3:Self
047150005,2.0,3:Self
047150006,1.0,3:Self
047150007,1.0,3:Self
047154102,,
047160006,,
047165102,1.0,3:Self
047165302,1.0,3:Self
047170004,,
047180002,,
047190002,1.0,3:Self
047190008,,
047190012,1.0,3:Self
047192104,,
047200002,,
047200004,1.0,3:Self
047205102,1.0,3:Self
047210002,,
047210003,1.0,3:Self
047220004,2.0,1:Parent
047220005,1.0,3:Self
047230002,,
047233106,,
047234102,,
047235102,1.0,3:Self
047240003,4.0,3:Self
047240005,,
047242104,,
047250002,,
047250006,,
047254102,,
047270002,,
047270003,,
047280008,,
047281107,2.0,3:Self
047290002,,
047295102,1.0,3:Self
047300004,1.0,3:Self
047303102,,
047303203,1.0,3:Self
047305102,2.0,3:Self
048010006,2.0,3:Self
048015002,1.0,3:Self
048033102,,
048050002,,
048090004,,
048090010,1.0,3:Self
048100002,1.0,
048100005,,
048105102,1.0,3:Self
048120004,,
048120005,1.0,3:Self
048120006,1.0,1:Parent
048130009,,
048130014,,
048133102,,
048160005,,
048160009,1.0,3:Self
048163102,,
048170002,1.0,
048170010,,
048174104,1.0,3:Self
048175102,1.0,3:Self
048180002,,
048180004,,
048180005,,
048185104,2.0,3:Self
048194102,,
048195102,1.0,3:Self
048200004,2.0,3:Self
048204102,,
048210005,,
048220002,,
048230002,1.0,
048230003,1.0,3:Self
048290002,,
048290003,,
048290005,,
048290006,,
048290007,1.0,3:Self
049010002,1.0,
049020003,1.0,
049020007,1.0,3:Self
049030006,,
049030010,,
049040004,,
049070003,,
049070007,1.0,3:Self
049080002,,
049085102,1.0,3:Self
049100005,2.0,3:Self
049102110,,
049120002,,
049125102,1.0,3:Self
049130003,,
049140002,,
049140003,1.0,3:Self
049140004,,
049140005,1.0,3:Self
049140006,1.0,3:Self
049144202,2.0,3:Self
049150004,,
049160002,,
049165104,1.0,3:Self
049170002,,
049180002,,
049180004,,
049190005,,
049190009,,
049194202,,
049200002,,
049200009,1.0,3:Self
050010002,,
050020004,,
050020006,,
050024202,,
050030003,,
050030005,1.0,
050040003,,
050044102,,
050060004,3.0,3:Self
050060006,,
050060007,1.0,3:Self
050060008,,
050070002,1.0,
050080004,,
050080005,1.0,3:Self
050085102,1.0,3:Self
050100004,1.0,3:Self
050100008,1.0,3:Self
050110003,,
050110004,,
050110005,,
050110007,1.0,3:Self
050130007,,
050130011,,
050130012,,
050140004,1.0,4:Family
050140012,1.0,3:Self
050140014,,
050144102,,
050160007,,
050164104,,
050165102,1.0,3:Self
050170002,1.0,
050175002,1.0,1:Parent
050420003,,
050424103,2.0,3:Self
051010008,1.0,3:Self
051040002,,
051070003,1.0,
051070004,,
051070006,2.0,3:Self
051100002,,
051100004,1.0,3:Self
051104102,1.0,3:Self
051130002,,
051140002,1.0,
051140004,,
051160002,1.0,
051160004,1.0,3:Self
051160005,1.0,3:Self
051165102,1.0,3:Self
051170002,,
051170003,1.0,3:Self
051180002,,
051180003,,
051180004,,
052010005,1.0,3:Self
052010006,1.0,3:Self
052050004,,
052054102,2.0,3:Self
052060002,,
052070024,1.0,3:Self
052073104,,
052093106,,
052100007,,
052100014,,
052104102,1.0,3:Self
052104202,,
052130002,,
052130004,1.0,3:Self
052170003,,
052180002,,
052180004,1.0,3:Self
052190003,,
052190004,1.0,
053050005,1.0,3:Self
053050006,1.0,3:Self
053054102,,
053055102,1.0,3:Self
053110002,1.0,
053120002,,
053120011,,
053150003,,
053150004,,
053160002,,
053164102,,
053170003,1.0,
053180005,1.0,
053183103,,
053184102,1.0,1:Parent
053190002,,
053190003,2.0,4:Family
053202102,1.0,3:Self
054030002,,
054030004,1.0,3:Self
054035102,1.0,3:Self
054040006,1.0,3:Self
054043102,,
054050002,,
054050003,2.0,3:Self
054100002,,
054100003,1.0,3:Self
054120002,1.0,
054120004,1.0,1:Parent
054123104,,
054125102,1.0,95:Other
054130002,,
054130004,,
054130006,1.0,3:Self
054135103,1.0,3:Self
054135202,1.0,3:Self
054150005,,
054155204,1.0,3:Self
054161105,1.0,3:Self
054170005,,
054180002,,
054180003,,
054180010,1.0,3:Self
054190002,1.0,
054190003,,
054190007,1.0,3:Self
054194102,,
054195105,1.0,3:Self
054200003,,
055070007,1.0,3:Self
055070010,,
055070012,,
055071103,1.0,3:Self
055075102,2.0,3:Self
055080008,,
055085102,1.0,3:Self
055110008,1.0,3:Self
055114102,,
055114202,1.0,3:Self
055120003,,
055134102,,
055140003,,
055140004,,
055145102,1.0,3:Self
055150003,,
055150005,,
055150012,,
055160010,1.0,
055165102,1.0,3:Self
055194202,,
055200006,,
055201202,,
056010002,,
056030006,,
056030009,2.0,3:Self
056040004,,
056040005,1.0,3:Self
056044103,,
056045202,1.0,3:Self
056050002,,
056050003,1.0,3:Self
056060003,,
056060004,,
056060006,,
056070003,,
056070011,1.0,3:Self
056074202,,
056080002,,
056080005,,
056084102,,
056085202,1.0,3:Self
056090004,,
056090006,1.0,
056090011,1.0,3:Self
056090014,,
056100005,1.0,
056100007,1.0,3:Self
056100008,1.0,3:Self
056104102,,
056110002,,
056110004,,
056110012,1.0,3:Self
056114102,,
056120007,,
056124103,,
056124302,1.0,3:Self
056130002,,
056130003,1.0,3:Self
056140002,,
056140005,,
056140013,1.0,3:Self
056140016,1.0,3:Self
056144202,,
056144302,,
056144305,1.0,3:Self
056150006,,
056155102,1.0,3:Self
056160004,2.0,3:Self
056160012,1.0,3:Self
056170007,2.0,3:Self
056180004,1.0,3:Self
056180005,1.0,3:Self
056190002,,
057010008,,
057010009,2.0,3:Self
057010016,1.0,3:Self
057013102,2.0,3:Self
057015103,2.0,3:Self
057020002,2.0,3:Self
057020007,1.0,3:Self
057020009,2.0,3:Self
057023104,,
057023112,1.0,3:Self
057040002,,
057040004,2.0,3:Self
057044102,,
057050003,,
057050004,1.0,3:Self
057050005,1.0,3:Self
057060003,,
057064102,,
057065103,1.0,3:Self
057070003,,
057070005,2.0,3:Self
057070007,,
057073102,,
057090002,,
057100002,,
057100004,1.0,3:Self
057110004,1.0,3:Self
057120002,,
057120004,1.0,3:Self
057124102,,
057125202,1.0,3:Self
057130002,,
057133104,,
057140003,3.0,3:Self
057150002,,
057155102,1.0,3:Self
057160002,,
057160004,1.0,3:Self
057160006,1.0,3:Self
057161202,,
057170003,,
057170005,1.0,3:Self
057170010,,
057175202,1.0,3:Self
057190002,,
057191202,,
057200006,1.0,3:Self
057215202,1.0,3:Self
057215302,1.0,3:Self
057220002,,
057220005,,
057220006,,
057220009,,
057230009,,
057230010,,
057240003,,
057240005,,
057240010,,
057250006,1.0,3:Self
057255102,1.0,3:Self
057260002,,
057260003,2.0,3:Self
057270003,,
057270004,1.0,3:Self
057275102,1.0,3:Self
057275202,1.0,3:Self
057280004,1.0,3:Self
057280005,,
057280006,1.0,3:Self
057290002,,
057295102,1.0,3:Self
057300002,,
058010002,,
058010003,,
058010006,1.0,3:Self
058020006,1.0,3:Self
058030002,,
058040005,,
058045102,1.0,3:Self
058060003,,
058070002,,
058080002,,
058080005,1.0,3:Self
058084103,1.0,3:Self
058085202,1.0,3:Self
058090004,,
058090007,,
058093102,,
058095102,1.0,3:Self
058100002,1.0,1:Parent
058110002,,
058110006,,
058120005,1.0,3:Self
058130003,,
058150003,,
058150004,,
058150005,1.0,3:Self
058160007,,
058160008,,
058160009,,
058170004,,
058170005,,
058170006,,
058180002,,
058185102,1.0,4:Family
058185202,1.0,3:Self
058190003,1.0,3:Self
058190004,,
058200003,,
058204102,,
058210002,,
058210004,1.0,3:Self
058220002,,
058220003,,
058220005,1.0,3:Self
058225102,1.0,3:Self
058240002,,
058240003,,
058240005,1.0,3:Self
058244202,,
058250002,,
058250004,,
058251103,1.0,3:Self
058253102,,
058254104,,
058254203,,
058260003,1.0,3:Self
058260004,1.0,3:Self
058270002,,
058270003,,
058270004,,
058270005,1.0,3:Self
058280005,,
058280006,,
058280007,1.0,1:Parent
058284102,,
058290002,,
058290003,,
058290006,1.0,3:Self
058290007,1.0,3:Self
058300002,,
058300003,1.0,3:Self
058300004,1.0,3:Self
059010002,,
059013102,,
059014102,,
059015102,1.0,3:Self
059020002,,
059020004,1.0,3:Self
059030002,,
059040002,,
059040003,1.0,3:Self
059050002,,
059050003,,
059060003,,
059060004,3.0,3:Self
059060005,1.0,3:Self
059060007,,
059070003,,
059080009,,
059080010,,
059084102,,
059084202,,
059084302,,
059100002,,
059100003,1.0,3:Self
059110002,,
059120002,,
059130004,,
059130009,,
059130010,,
059134106,1.0,3:Self
059135205,1.0,3:Self
059140005,,
059150005,,
059160002,,
059160006,,
059170002,,
059180003,1.0,
059190005,,
059200002,,
059204102,,
059220007,,
059230004,1.0,3:Self
059240003,,
059253102,,
059254102,,
059260006,,
059263102,,
059264102,,
059270005,1.0,1:Parent
059270007,,
059273102,1.0,
059273202,,
059280002,,
059290001,,
059300004,2.0,3:Self
059304102,,
060010002,,
060010003,,
060010009,1.0,3:Self
060020002,,
060030002,,
060030005,1.0,3:Self
060034102,1.0,3:Self
060040003,,
060040004,,
060040006,,
060050002,,
060050003,,
060060009,1.0,3:Self
060070002,,
060070004,,
060070005,1.0,
060074302,,
060080002,1.0,
060080005,1.0,3:Self
060080006,1.0,3:Self
060084104,1.0,3:Self
060085102,1.0,3:Self
060090002,,
060100002,,
060100007,1.0,3:Self
060104102,,
060110002,,
060110004,1.0,
060114102,,
060120002,,
060120004,1.0,3:Self
060124104,,
060140007,,
060143102,,
060144102,1.0,3:Self
060145102,1.0,3:Self
060150003,2.0,1:Parent
060150004,,
060165002,2.0,3:Self
060170002,,
060170004,1.0,3:Self
060174102,1.0,3:Self
060180007,,
060183104,,
060190004,2.0,3:Self
060190006,,
060190008,,
060190015,1.0,3:Self
060200005,,
060205102,1.0,3:Self
060210004,,
060210005,,
060214102,,
060220002,1.0,
060220003,2.0,3:Self
060225202,1.0,3:Self
060230002,,
060230004,1.0,3:Self
060230005,1.0,3:Self
060235102,1.0,3:Self
060250006,,
060250007,1.0,3:Self
060255102,1.0,3:Self
060255202,1.0,3:Self
060260003,,
060270002,,
060270003,,
060270004,,
060270005,1.0,3:Self
060280004,,
060290002,,
061010005,,
061010008,,
061015202,1.0,3:Self
061020010,1.0,1:Parent
061024005,1.0,3:Self
061025102,1.0,3:Self
061030008,,
061033102,,
061035202,1.0,3:Self
061043102,,
061050002,,
061060007,,
061070002,,
061070003,,
061070004,1.0,3:Self
061070011,,
061075202,1.0,3:Self
061090002,,
061090004,1.0,3:Self
061090005,1.0,
061090006,1.0,3:Self
061100006,,
061100007,,
061110002,,
061110003,,
061110005,,
061115102,1.0,3:Self
061115202,1.0,3:Self
061115302,1.0,3:Self
061120002,,
061120012,1.0,3:Self
061130002,,
061130003,1.0,3:Self
061140002,,
061140003,1.0,3:Self
061140009,1.0,3:Self
061145202,1.0,3:Self
061150005,,
061150006,1.0,3:Self
061160008,1.0,3:Self
061160009,,
061170003,,
061170004,,
061170006,1.0,3:Self
061180009,1.0,3:Self
061190002,,
061190013,1.0,3:Self
061220002,,
061220003,,
061220005,1.0,3:Self
061220012,2.0,1:Parent
061250002,,
061250004,,
061250008,1.0,3:Self
061250010,,
061250012,1.0,3:Self
061254102,,
061290003,1.0,3:Self
061290009,,
061300002,,
061304102,1.0,3:Self
062010002,,
062010003,,
062010005,1.0,3:Self
062014203,1.0,3:Self
062023105,,
062024202,,
062030002,,
062030003,1.0,3:Self
062034203,1.0,3:Self
062050002,,
062070002,,
062080008,,
062080012,,
062090009,,
062110006,1.0,3:Self
062115102,1.0,3:Self
062120004,,
062120009,,
062124102,,
062125302,1.0,3:Self
062130003,,
062130004,,
062140004,1.0,3:Self
062141107,,
062144102,,
062150007,,
062160004,1.0,3:Self
062164102,,
062180004,,
062190005,,
062190006,1.0,3:Self
062190007,,
062190008,1.0,3:Self
062194102,,
062200007,,
062203102,,
062205102,1.0,3:Self
062205302,1.0,3:Self
062220005,,
062220006,,
062225102,1.0,3:Self
062225202,1.0,3:Self
062230002,,
062240003,1.0,3:Self
062285102,1.0,3:Self
062290003,,
062305102,1.0,3:Self
063015102,1.0,3:Self
063020002,,
063020003,,
063024102,1.0,3:Self
063030003,1.0,3:Self
063035102,1.0,3:Self
063040002,,
063040008,2.0,3:Self
063045102,2.0,3:Self
063050003,,
063070002,,
063070004,1.0,3:Self
063074102,,
063090003,,
063100002,,
063110003,,
063120005,2.0,3:Self
063120006,1.0,3:Self
063130004,1.0,3:Self
063130005,1.0,3:Self
063150003,,
063160002,,
063160003,,
063163102,,
063180002,1.0,
063180006,1.0,3:Self
063190002,2.0,
063190003,1.0,3:Self
063190006,1.0,3:Self
063200002,,
063200004,,
063205102,1.0,3:Self
063210002,,
063215102,2.0,3:Self
063220002,,
063220004,2.0,3:Self
063225102,1.0,3:Self
063230007,1.0,3:Self
063230016,,
063230018,2.0,1:Parent
063234102,,
063234202,1.0,3:Self
063235102,1.0,3:Self
063240003,,
063240004,,
063240005,,
063260002,,
063260003,,
063265202,1.0,3:Self
063271202,,
063280005,1.0,3:Self
063290002,,
063290004,,
064010005,,
064010006,,
064014102,,
064030006,,
064040003,,
064043102,,
064050002,,
064050003,,
064060004,,
064060006,1.0,3:Self
064060009,2.0,
064060012,1.0,3:Self
064065102,1.0,3:Self
064065203,1.0,3:Self
064070006,,
064070009,,
064070011,1.0,3:Self
064073102,,
064073202,,
064080005,,
064080006,,
064080007,1.0,3:Self
064083103,,
064100005,,
064110006,1.0,
064120002,,
064120004,1.0,3:Self
064130002,,
064140007,,
064140009,1.0,3:Self
064143102,,
064170011,,
064190002,,
064190005,,
064190006,,
064193106,1.0,3:Self
064194102,,
064200002,,
064200007,,
064200008,,
064220002,,
064220004,1.0,3:Self
064225102,1.0,3:Self
064240002,,
064253103,1.0,3:Self
064260002,,
064260004,,
064260007,1.0,3:Self
064265102,1.0,4:Family
064265302,1.0,3:Self
064270003,,
064270006,,
064300002,,
065020002,,
065030003,1.0,3:Self
065040006,,
065050004,1.0,4:Family
065050007,,
065053102,,
065060002,1.0,
065060003,,
065060010,,
065070005,1.0,3:Self
065073102,,
065080002,,
065080007,1.0,
065080010,1.0,3:Self
065080014,1.0,3:Self
065081102,,
065081103,1.0,3:Self
065085102,2.0,3:Self
065090002,,
065090004,,
065090007,,
065110002,,
065120002,,
065125102,1.0,3:Self
065133104,2.0,3:Self
065150006,,
065154104,1.0,1:Parent
065180006,,
065200004,,
065200009,,
065200012,1.0,3:Self
066030003,1.0,3:Self
066030006,,
066040005,,
066050002,,
066050003,1.0,3:Self
066055204,1.0,3:Self
066080004,,
066110003,,
066110005,,
066120003,2.0,3:Self
066120004,,
