pidlink,sex,age,age_squared,education,urban,monthly_income,log_income,marstat,ever_married,is_divorced,is_jawa,is_sunda,pwt14xa
177200001,Male,77.0,5929.0,6.0,0,0.0,0.0,Widowed,1,0,1,0,1.808014154434204
177220001,Male,54.0,2916.0,9.0,0,400000.0,12.899222326086994,Married,1,0,1,0,2.2310309410095215
177240004,Female,26.0,676.0,9.0,0,600000.0,13.304686600863562,Married,1,0,1,0,1.7723053693771362
177240005,Female,24.0,576.0,9.0,0,400000.0,12.899222326086994,Married,1,0,1,0,1.2661632299423218
177250006,Female,34.0,1156.0,6.0,0,100000.0,11.51293546492023,Married,1,0,1,0,1.742786169052124
177260002,Female,59.0,3481.0,6.0,0,80000.0,11.289794413577894,Widowed,1,0,1,0,2.0658071041107178
177260003,Female,40.0,1600.0,6.0,0,400000.0,12.899222326086994,Divorced,1,1,1,0,2.8163506984710693
177270004,Male,21.0,441.0,15.0,1,2800000.0,14.845130332288226,Never Married,0,0,1,0,0.6519206762313843
177290005,Female,25.0,625.0,6.0,0,300000.0,12.611541086966115,Married,1,0,1,0,1.7723053693771362
177290006,Female,23.0,529.0,6.0,0,400000.0,12.899222326086994,Married,1,0,1,0,1.2661632299423218
177290007,Male,21.0,441.0,6.0,1,2500000.0,14.731801689838349,Never Married,0,0,1,0,1.228731393814087
177295201,Male,27.0,729.0,6.0,0,1105000.0,13.915356797910956,Married,1,0,1,0,2.078944444656372
178010001,Male,67.0,4489.0,6.0,0,525000.0,13.171155446333852,Married,1,0,1,0,1.808014154434204
178010004,Female,22.0,484.0,12.0,1,2000000.0,14.508658238524095,Never Married,0,0,1,0,1.2319668531417847
178010005,Male,40.0,1600.0,12.0,0,2000000.0,14.508658238524095,Married,1,0,1,0,2.3559272289276123
178030004,Male,32.0,1024.0,6.0,1,1500000.0,14.220976332738882,Married,1,0,1,0,0.9562581181526184
178030007,Male,26.0,676.0,12.0,1,1320000.0,14.093143052138025,Married,1,0,1,0,1.3140313625335693
178030010,Male,42.0,1764.0,6.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,2.3559272289276123
178030011,Male,21.0,441.0,6.0,0,700000.0,13.45883704259595,Never Married,0,0,1,0,2.499289035797119
178033203,Female,20.0,400.0,9.0,0,20000.0,9.90353755128617,Married,1,0,1,0,1.2661632299423218
178035401,Male,30.0,900.0,9.0,0,1600000.0,14.285514812209815,Married,1,0,1,0,1.601527214050293
178040002,Female,42.0,1764.0,6.0,0,40000.0,10.596659732783579,Married,1,0,1,0,2.8163506984710693
178045101,Male,32.0,1024.0,9.0,1,300000.0,12.611541086966115,Married,1,0,1,0,0.9562581181526184
178050002,Female,55.0,3025.0,6.0,0,200000.0,12.206077645517674,Widowed,1,0,1,0,2.0658071041107178
178050003,Male,29.0,841.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,2.078944444656372
178050004,Female,25.0,625.0,12.0,0,400000.0,12.899222326086994,Married,1,0,1,0,1.7723053693771362
178053107,Male,33.0,1089.0,12.0,0,500000.0,13.122365377402328,Married,1,0,1,0,1.601527214050293
178060004,Male,18.0,324.0,12.0,0,400000.0,12.899222326086994,Never Married,0,0,1,0,1.6180020570755005
178060006,Female,27.0,729.0,12.0,0,100000.0,11.51293546492023,Married,1,0,1,0,1.7723053693771362
178070002,Female,48.0,2304.0,6.0,0,600000.0,13.304686600863562,Married,1,0,1,0,2.8163506984710693
178070004,Male,25.0,625.0,6.0,0,800000.0,13.592368256649284,Married,1,0,1,0,2.078944444656372
178070005,Male,20.0,400.0,9.0,0,900000.0,13.710151153416941,Never Married,0,0,1,0,2.499289035797119
178070006,Male,56.0,3136.0,6.0,0,1300000.0,14.077875591662238,Married,1,0,1,0,2.2310309410095215
178080004,Female,36.0,1296.0,6.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,1.742786169052124
178090004,Male,41.0,1681.0,6.0,0,800000.0,13.592368256649284,Married,1,0,1,0,2.3559272289276123
178100003,Female,40.0,1600.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,2.8163506984710693
178100007,Male,45.0,2025.0,6.0,0,1100000.0,13.910821646859095,Married,1,0,1,0,2.3559272289276123
178100011,Male,22.0,484.0,6.0,0,300000.0,12.611541086966115,Married,1,0,1,0,2.499289035797119
178103103,Male,18.0,324.0,16.0,0,650000.0,13.384729180332174,Never Married,0,0,1,0,1.6180020570755005
178103201,Male,45.0,2025.0,9.0,0,200000.0,12.206077645517674,Married,1,0,1,0,2.3559272289276123
178110006,Female,21.0,441.0,12.0,0,500000.0,13.122365377402328,Divorced,1,1,1,0,1.2661632299423218
178120003,Male,26.0,676.0,6.0,0,800000.0,13.592368256649284,Never Married,0,0,1,0,2.078944444656372
178120004,Female,21.0,441.0,6.0,0,450000.0,13.017005083966255,Married,1,0,1,0,1.2661632299423218
178120006,Male,50.0,2500.0,6.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,2.2310309410095215
178130001,Male,46.0,2116.0,6.0,0,800000.0,13.592368256649284,Married,1,0,1,0,2.3559272289276123
178130002,Female,43.0,1849.0,6.0,0,300000.0,12.611541086966115,Married,1,0,1,0,2.8163506984710693
178130003,Female,23.0,529.0,9.0,0,200000.0,12.206077645517674,Married,1,0,1,0,1.2661632299423218
178130005,Male,30.0,900.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,1.601527214050293
178140004,Male,44.0,1936.0,9.0,0,910000.0,13.721200977393528,Married,1,0,1,0,2.3559272289276123
178140005,Female,21.0,441.0,12.0,0,650000.0,13.384729180332174,Never Married,0,0,1,0,1.2661632299423218
178150002,Female,52.0,2704.0,6.0,0,300000.0,12.611541086966115,Married,1,0,1,0,2.0658071041107178
178150008,Male,26.0,676.0,9.0,1,1000000.0,13.815511557963774,Married,1,0,1,0,1.3140313625335693
178150010,Male,21.0,441.0,9.0,0,830000.0,13.629182184591333,Married,1,0,1,0,2.499289035797119
178154101,Male,33.0,1089.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,1.601527214050293
178160007,Male,39.0,1521.0,16.0,0,6000000.0,15.607270193858982,Married,1,0,1,0,1.601527214050293
178160008,Male,20.0,400.0,9.0,0,2100000.0,14.557448378884015,Married,1,0,1,0,2.499289035797119
178170004,Male,34.0,1156.0,6.0,0,350000.0,12.765691290604371,Married,1,0,1,0,1.601527214050293
178170005,Female,29.0,841.0,9.0,0,300000.0,12.611541086966115,Married,1,0,1,0,1.7723053693771362
178170010,Male,33.0,1089.0,6.0,0,500000.0,13.122365377402328,Married,1,0,1,0,1.601527214050293
178174102,Female,29.0,841.0,6.0,0,600000.0,13.304686600863562,Married,1,0,1,0,1.7723053693771362
178180009,Male,27.0,729.0,6.0,1,780000.0,13.567050480716235,Married,1,0,1,0,1.3140313625335693
178183102,Female,38.0,1444.0,6.0,1,300000.0,12.611541086966115,Married,1,0,1,0,1.0040308237075806
178190004,Male,25.0,625.0,12.0,0,1200000.0,13.997832948091215,Never Married,0,0,1,0,2.078944444656372
178200001,Male,46.0,2116.0,9.0,0,800000.0,13.592368256649284,Married,1,0,1,0,2.3559272289276123
178205002,Male,26.0,676.0,9.0,0,4000000.0,15.201805169084134,Married,1,0,1,0,2.078944444656372
178220005,Male,31.0,961.0,12.0,1,4000000.0,15.201805169084134,Married,1,0,1,0,0.8334788680076599
178230001,Male,48.0,2304.0,9.0,0,4000000.0,15.201805169084134,Married,1,0,1,0,2.3559272289276123
178230004,Female,22.0,484.0,12.0,0,1500000.0,14.220976332738882,Never Married,0,0,1,0,1.2661632299423218
178244101,Male,43.0,1849.0,9.0,1,2000000.0,14.508658238524095,Married,1,0,1,0,1.2458380460739136
178250001,Male,55.0,3025.0,6.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,2.2310309410095215
178250002,Female,47.0,2209.0,6.0,0,1600000.0,14.285514812209815,Married,1,0,1,0,2.8163506984710693
178250003,Female,30.0,900.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,1.742786169052124
178250004,Male,26.0,676.0,9.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,2.078944444656372
178250005,Male,20.0,400.0,9.0,0,1100000.0,13.910821646859095,Never Married,0,0,1,0,2.499289035797119
178250006,Male,22.0,484.0,9.0,0,1400000.0,14.151983508870947,Never Married,0,0,1,0,2.499289035797119
178254101,Male,35.0,1225.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,1.601527214050293
178255102,Female,22.0,484.0,9.0,0,250000.0,12.429220196836383,Married,1,0,1,0,1.2661632299423218
178260003,Male,38.0,1444.0,15.0,1,2000000.0,14.508658238524095,Married,1,0,1,0,0.9562581181526184
178260005,Male,36.0,1296.0,6.0,0,0.0,0.0,Married,1,0,1,0,1.601527214050293
178264102,Female,32.0,1024.0,12.0,1,200000.0,12.206077645517674,Married,1,0,1,0,1.0040308237075806
178270003,Female,35.0,1225.0,16.0,0,275000.0,12.524530013005734,Married,1,0,1,0,1.742786169052124
178270004,Female,32.0,1024.0,16.0,0,450000.0,13.017005083966255,Married,1,0,1,0,1.742786169052124
178270006,Female,27.0,729.0,12.0,0,600000.0,13.304686600863562,Divorced,1,1,1,0,1.7723053693771362
178270007,Female,24.0,576.0,12.0,0,100000.0,11.51293546492023,Married,1,0,1,0,1.2661632299423218
178270008,Male,45.0,2025.0,16.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,2.3559272289276123
178275101,Male,46.0,2116.0,12.0,0,0.0,0.0,Married,1,0,1,0,2.3559272289276123
178280004,Male,37.0,1369.0,6.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,1.601527214050293
178283101,Male,36.0,1296.0,9.0,1,1600000.0,14.285514812209815,Married,1,0,1,0,0.9562581181526184
178284101,Male,41.0,1681.0,6.0,0,750000.0,13.527829818844937,Married,1,0,1,0,2.3559272289276123
178300003,Female,38.0,1444.0,9.0,0,800000.0,13.592368256649284,Married,1,0,1,0,1.742786169052124
178300004,Female,36.0,1296.0,12.0,0,300000.0,12.611541086966115,Married,1,0,1,0,1.742786169052124
178304101,Male,40.0,1600.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,2.3559272289276123
179013101,Male,38.0,1444.0,12.0,0,4000000.0,15.201805169084134,Married,1,0,1,0,1.601527214050293
179015102,Male,40.0,1600.0,12.0,0,1900000.0,14.45736497045232,Married,1,0,1,0,2.3559272289276123
179020005,Male,21.0,441.0,12.0,0,1500000.0,14.220976332738882,Never Married,0,0,1,0,2.499289035797119
179030005,Male,35.0,1225.0,6.0,0,2100000.0,14.557448378884015,Married,1,0,1,0,1.601527214050293
179060004,Female,31.0,961.0,9.0,0,780000.0,13.567050480716235,Married,1,0,1,0,1.742786169052124
179060005,Male,28.0,784.0,9.0,0,3100000.0,14.946912992035967,Married,1,0,1,0,1.0806621313095093
179060006,Male,21.0,441.0,9.0,0,1800000.0,14.403297778421795,Never Married,0,0,1,0,2.499289035797119
179080004,Female,27.0,729.0,16.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,1.7723053693771362
179080005,Male,21.0,441.0,12.0,0,1100000.0,13.910821646859095,Never Married,0,0,1,0,2.499289035797119
179083104,Female,30.0,900.0,15.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,1.742786169052124
179085102,Male,38.0,1444.0,16.0,0,2800000.0,14.845130332288226,Married,1,0,1,0,1.601527214050293
179090001,Male,45.0,2025.0,9.0,0,1300000.0,14.077875591662238,Married,1,0,1,0,2.3559272289276123
179090002,Female,43.0,1849.0,12.0,0,0.0,0.0,Married,1,0,1,0,2.8163506984710693
179090003,Female,20.0,400.0,12.0,0,1500000.0,14.220976332738882,Never Married,0,0,1,0,1.2661632299423218
179115102,Male,37.0,1369.0,12.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,1.601527214050293
179130002,Male,24.0,576.0,12.0,0,6000000.0,15.607270193858982,Married,1,0,1,0,2.499289035797119
179140001,Male,49.0,2401.0,6.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,2.3559272289276123
179145102,Male,28.0,784.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,2.078944444656372
179150002,Female,45.0,2025.0,6.0,0,400000.0,12.899222326086994,Married,1,0,1,0,2.8163506984710693
179160003,Male,42.0,1764.0,6.0,0,3600000.0,15.096444681204078,Married,1,0,1,0,2.3559272289276123
179170001,Male,46.0,2116.0,6.0,0,2800000.0,14.845130332288226,Married,1,0,1,0,2.3559272289276123
179170002,Female,42.0,1764.0,6.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,2.8163506984710693
179170003,Female,20.0,400.0,12.0,0,1500000.0,14.220976332738882,Never Married,0,0,0,0,1.2661632299423218
179180002,Male,31.0,961.0,9.0,1,2000000.0,14.508658238524095,Married,1,0,1,0,0.40808114409446716
179201101,Male,45.0,2025.0,6.0,0,2700000.0,14.80876270134486,Married,1,0,1,0,2.3559272289276123
179202103,Male,19.0,361.0,12.0,1,0.0,0.0,Never Married,0,0,1,0,1.4150677919387817
179210003,Male,39.0,1521.0,6.0,0,1050000.0,13.864301674514206,Married,1,0,1,0,1.601527214050293
179220005,Female,21.0,441.0,12.0,0,780000.0,13.567050480716235,Married,1,0,1,0,1.2661632299423218
179230001,Male,53.0,2809.0,9.0,0,1950000.0,14.48334044336031,Married,1,0,1,0,2.2310309410095215
179230003,Female,26.0,676.0,12.0,1,2000000.0,14.508658238524095,Never Married,0,0,1,0,1.022984504699707
179230004,Female,22.0,484.0,12.0,1,2000000.0,14.508658238524095,Married,1,0,1,0,1.2319668531417847
179240001,Male,47.0,2209.0,18.0,0,9000000.0,16.012735246411598,Married,1,0,1,0,2.3559272289276123
179240002,Female,41.0,1681.0,16.0,0,4000000.0,15.201805169084134,Married,1,0,1,0,2.8163506984710693
179240003,Male,21.0,441.0,16.0,0,500000.0,13.122365377402328,Never Married,0,0,1,0,2.499289035797119
179240004,Female,19.0,361.0,16.0,1,300000.0,12.611541086966115,Never Married,0,0,1,0,0.8135091066360474
179254101,Male,43.0,1849.0,6.0,0,2000000.0,14.508658238524095,Married,1,0,1,0,2.3559272289276123
179260003,Female,32.0,1024.0,9.0,0,880000.0,13.68767832281738,Married,1,0,1,0,1.742786169052124
179260004,Male,30.0,900.0,12.0,0,600000.0,13.304686600863562,Married,1,0,1,0,1.601527214050293
179260007,Male,31.0,961.0,9.0,0,800000.0,13.592368256649284,Married,1,0,1,0,1.601527214050293
179264101,Male,36.0,1296.0,6.0,0,2100000.0,14.557448378884015,Married,1,0,1,0,1.601527214050293
179270004,Female,31.0,961.0,9.0,0,240000.0,12.388398368982115,Married,1,0,1,0,1.742786169052124
179270006,Female,19.0,361.0,9.0,0,1000000.0,13.815511557963774,Never Married,0,0,1,0,1.6575191020965576
179280001,Male,56.0,3136.0,6.0,0,1560000.0,14.260197020251155,Married,1,0,1,0,2.2310309410095215
179280006,Male,20.0,400.0,9.0,0,1400000.0,14.151983508870947,Never Married,0,0,1,0,2.499289035797119
179290002,Female,41.0,1681.0,6.0,0,210000.0,12.25486757159303,Married,1,0,1,0,2.8163506984710693
179290005,Male,27.0,729.0,12.0,0,1550000.0,14.253766134056512,Married,1,0,1,0,2.078944444656372
179295102,Male,29.0,841.0,9.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,2.078944444656372
179300002,Female,47.0,2209.0,6.0,0,360000.0,12.793862088206213,Married,1,0,1,0,2.8163506984710693
179300004,Female,24.0,576.0,12.0,0,0.0,0.0,Married,1,0,1,0,1.2661632299423218
179300007,Male,25.0,625.0,12.0,0,1687000.0,14.338462954296157,Married,1,0,1,0,2.078944444656372
180010002,Female,52.0,2704.0,6.0,0,200000.0,12.206077645517674,Widowed,1,0,1,0,2.0658071041107178
180010004,Male,29.0,841.0,9.0,1,1800000.0,14.403297778421795,Married,1,0,1,0,1.3140313625335693
180010005,Female,23.0,529.0,12.0,0,900000.0,13.710151153416941,Married,1,0,1,0,1.2661632299423218
180015202,Male,24.0,576.0,12.0,0,1900000.0,14.45736497045232,Married,1,0,1,0,2.499289035797119
180040003,Female,26.0,676.0,16.0,1,3300000.0,15.009433329466965,Never Married,0,0,1,0,1.0044673681259155
180040004,Male,45.0,2025.0,6.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,2.3559272289276123
180045101,Male,26.0,676.0,12.0,1,2000000.0,14.508658238524095,Married,1,0,1,0,1.6152455806732178
180060004,Female,30.0,900.0,12.0,1,3100000.0,14.946912992035967,Married,1,0,1,0,1.2040307521820068
180064202,Male,34.0,1156.0,12.0,1,3500000.0,15.068273812173887,Married,1,0,1,0,1.0917372703552246
180080002,Female,52.0,2704.0,12.0,0,0.0,0.0,Married,1,0,1,0,2.0658071041107178
180080003,Male,31.0,961.0,15.0,1,6000000.0,15.607270193858982,Married,1,0,0,0,0.40808114409446716
180080004,Male,28.0,784.0,16.0,1,15000000.0,16.52356082573315,Married,1,0,1,0,0.896437406539917
180084102,Female,30.0,900.0,15.0,1,6000000.0,15.607270193858982,Married,1,0,1,0,0.40517133474349976
180084202,Female,28.0,784.0,16.0,1,5000000.0,15.424948670398354,Married,1,0,0,0,1.0782133340835571
180090002,Female,54.0,2916.0,6.0,0,420000.0,12.948012371209098,Married,1,0,1,0,2.0658071041107178
180110004,Male,33.0,1089.0,16.0,1,6000000.0,15.607270193858982,Married,1,0,1,0,1.0917372703552246
180110006,Female,38.0,1444.0,12.0,0,450000.0,13.017005083966255,Married,1,0,1,0,1.742786169052124
180120002,Female,52.0,2704.0,6.0,0,80000.0,11.289794413577894,Married,1,0,1,0,2.0658071041107178
180120006,Male,21.0,441.0,9.0,0,1280000.0,14.062371417145494,Never Married,0,0,1,0,2.499289035797119
180130005,Female,36.0,1296.0,12.0,0,1500000.0,14.220976332738882,Married,1,0,1,0,1.742786169052124
180130008,Male,33.0,1089.0,15.0,0,1800000.0,14.403297778421795,Married,1,0,1,0,1.601527214050293
180130009,Female,34.0,1156.0,15.0,0,3200000.0,14.978661680269907,Married,1,0,1,0,1.742786169052124
180130013,Male,43.0,1849.0,12.0,0,1700000.0,14.346139397261565,Married,1,0,1,0,2.3559272289276123
180140001,Male,52.0,2704.0,6.0,0,90000.0,11.407576060361786,Married,1,0,1,0,2.2310309410095215
180140003,Female,22.0,484.0,12.0,0,1500000.0,14.220976332738882,Never Married,0,0,1,0,1.2661632299423218
180160004,Male,27.0,729.0,12.0,0,1300000.0,14.077875591662238,Married,1,0,1,0,2.078944444656372
180170003,Female,30.0,900.0,12.0,0,1400000.0,14.151983508870947,Married,1,0,1,0,1.742786169052124
180170005,Male,30.0,900.0,12.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,1.601527214050293
180180006,Male,23.0,529.0,12.0,0,3500000.0,15.068273812173887,Never Married,0,0,1,0,1.1773720979690552
180200002,Male,37.0,1369.0,12.0,0,750000.0,13.527829818844937,Married,1,0,1,0,1.601527214050293
180210006,Female,39.0,1521.0,9.0,0,500000.0,13.122365377402328,Married,1,0,1,0,1.742786169052124
180210007,Male,40.0,1600.0,9.0,0,875000.0,13.681980308196241,Married,1,0,0,1,2.3559272289276123
180220003,Female,38.0,1444.0,9.0,1,1000000.0,13.815511557963774,Married,1,0,1,0,0.4139045774936676
180220008,Female,41.0,1681.0,6.0,0,250000.0,12.429220196836383,Married,1,0,1,0,2.8163506984710693
180225201,Male,37.0,1369.0,12.0,1,1900000.0,14.45736497045232,Married,1,0,1,0,0.43603309988975525
180230003,Female,30.0,900.0,12.0,1,1197800.0,13.995997933676067,Married,1,0,1,0,1.0040308237075806
180230004,Male,42.0,1764.0,12.0,0,750000.0,13.527829818844937,Married,1,0,1,0,2.3559272289276123
180234101,Male,40.0,1600.0,9.0,1,1040000.0,13.854732232655556,Married,1,0,0,0,1.2458380460739136
180240003,Female,33.0,1089.0,9.0,0,300000.0,12.611541086966115,Married,1,0,1,0,1.742786169052124
180240004,Female,27.0,729.0,9.0,0,2000000.0,14.508658238524095,Married,1,0,1,0,1.7723053693771362
180240009,Male,39.0,1521.0,9.0,0,700000.0,13.45883704259595,Married,1,0,1,0,1.601527214050293
180250004,Female,42.0,1764.0,6.0,0,300000.0,12.611541086966115,Widowed,1,0,1,0,2.8163506984710693
180270002,Male,26.0,676.0,12.0,1,1500000.0,14.220976332738882,Married,1,0,1,0,1.3140313625335693
180270003,Male,46.0,2116.0,6.0,0,0.0,0.0,Married,1,0,1,0,2.3559272289276123
180270009,Female,33.0,1089.0,16.0,1,600000.0,13.304686600863562,Married,1,0,1,0,1.0040308237075806
180280004,Female,41.0,1681.0,6.0,0,600000.0,13.304686600863562,Married,1,0,1,0,2.8163506984710693
180290004,Male,20.0,400.0,12.0,0,0.0,0.0,Never Married,0,0,1,0,2.499289035797119
180290005,Male,48.0,2304.0,6.0,0,1200000.0,13.997832948091215,Married,1,0,1,0,2.3559272289276123
180300002,Female,54.0,2916.0,6.0,0,140000.0,11.849404844423074,Widowed,1,0,1,0,2.0658071041107178
180300008,Female,18.0,324.0,9.0,0,1400000.0,14.151983508870947,Never Married,0,0,1,0,1.6575191020965576
181010002,Female,48.0,2304.0,16.0,0,8540000.0,15.960271682860764,Married,1,0,1,0,2.8163506984710693
181010005,Female,19.0,361.0,16.0,0,940000.0,13.753636218075409,Never Married,0,0,1,0,1.6575191020965576
181020003,Male,31.0,961.0,12.0,1,1000000.0,13.815511557963774,Married,1,0,1,0,0.9562581181526184
181020004,Female,42.0,1764.0,16.0,0,500000.0,13.122365377402328,Married,1,0,1,0,2.8163506984710693
181020005,Male,21.0,441.0,12.0,1,4000000.0,15.201805169084134,Never Married,0,0,1,0,1.8779889345169067
181023104,Male,19.0,361.0,12.0,0,1200000.0,13.997832948091215,Never Married,0,0,1,0,1.6180020570755005
181030005,Male,36.0,1296.0,15.0,0,600000.0,13.304686600863562,Married,1,0,1,0,1.601527214050293
181040004,Male,33.0,1089.0,6.0,0,800000.0,13.592368256649284,Married,1,0,1,0,1.601527214050293
181050005,Female,19.0,361.0,12.0,0,1050000.0,13.864301674514206,Never Married,0,0,1,0,1.2661632299423218
181060001,Male,49.0,2401.0,6.0,0,400000.0,12.899222326086994,Married,1,0,1,0,2.3559272289276123
181060003,Male,29.0,841.0,9.0,0,900000.0,13.710151153416941,Married,1,0,1,0,2.078944444656372
181070008,Female,21.0,441.0,9.0,0,800000.0,13.592368256649284,Never Married,0,0,1,0,1.2661632299423218
181070010,Female,40.0,1600.0,6.0,0,540000.0,13.199326270390594,Married,1,0,1,0,2.8163506984710693
181071105,Male,19.0,361.0,9.0,0,560000.0,13.235693848424024,Never Married,0,0,1,0,1.6180020570755005
181080003,Male,36.0,1296.0,9.0,1,1500000.0,14.220976332738882,Married,1,0,0,0,1.0917372703552246
181090002,Female,40.0,1600.0,6.0,0,320000.0,12.676079399771027,Married,1,0,1,0,2.8163506984710693
181090003,Male,43.0,1849.0,6.0,0,165000.0,12.013706813470414,Married,1,0,1,0,2.3559272289276123
181090004,Male,46.0,2116.0,6.0,0,600000.0,13.304686600863562,Married,1,0,1,0,2.3559272289276123
181090005,Female,39.0,1521.0,6.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,1.742786169052124
181100005,Male,30.0,900.0,12.0,0,7200000.0,15.789591722875162,Divorced,1,1,1,0,0.7532521486282349
181100006,Female,26.0,676.0,9.0,1,500000.0,13.122365377402328,Never Married,0,0,1,0,0.4941718280315399
181100007,Female,23.0,529.0,16.0,1,2500000.0,14.731801689838349,Never Married,0,0,1,0,0.9897430539131165
181110005,Male,40.0,1600.0,6.0,0,0.0,0.0,Married,1,0,1,0,2.3559272289276123
181110007,Female,36.0,1296.0,9.0,0,800000.0,13.592368256649284,Married,1,0,1,0,1.742786169052124
181113103,Male,22.0,484.0,12.0,0,2000000.0,14.508658238524095,Never Married,0,0,1,0,2.499289035797119
181120002,Female,47.0,2209.0,6.0,0,240000.0,12.388398368982115,Married,1,0,1,0,2.8163506984710693
181120003,Male,26.0,676.0,9.0,0,1500000.0,14.220976332738882,Never Married,0,0,1,0,0.6690118908882141
181120004,Female,23.0,529.0,6.0,1,1700000.0,14.346139397261565,Married,1,0,1,0,1.2319668531417847
181125201,Male,21.0,441.0,9.0,1,1400000.0,14.151983508870947,Married,1,0,0,0,1.6790237426757812
181130003,Male,35.0,1225.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,1.601527214050293
181130005,Female,20.0,400.0,9.0,0,1000000.0,13.815511557963774,Never Married,0,0,1,0,1.2661632299423218
181140007,Male,43.0,1849.0,16.0,0,750000.0,13.527829818844937,Married,1,0,1,0,2.3559272289276123
181140010,Male,31.0,961.0,9.0,0,1300000.0,14.077875591662238,Married,1,0,0,0,1.601527214050293
181150003,Female,43.0,1849.0,6.0,0,320000.0,12.676079399771027,Married,1,0,1,0,2.8163506984710693
181170003,Male,45.0,2025.0,9.0,0,1300000.0,14.077875591662238,Widowed,1,0,1,0,2.3559272289276123
181215103,Male,25.0,625.0,9.0,0,800000.0,13.592368256649284,Married,1,0,1,0,2.078944444656372
181220003,Female,49.0,2401.0,6.0,0,700000.0,13.45883704259595,Married,1,0,1,0,2.8163506984710693
181230002,Male,42.0,1764.0,6.0,0,800000.0,13.592368256649284,Married,1,0,1,0,2.3559272289276123
181230004,Female,37.0,1369.0,9.0,0,480000.0,13.081543466215237,Married,1,0,1,0,1.742786169052124
181240002,Male,47.0,2209.0,6.0,0,1050000.0,13.864301674514206,Married,1,0,1,0,2.3559272289276123
181240005,Female,43.0,1849.0,6.0,0,400000.0,12.899222326086994,Married,1,0,1,0,2.8163506984710693
181245102,Female,41.0,1681.0,16.0,1,3100000.0,14.946912992035967,Married,1,0,1,0,1.8568637371063232
181250003,Female,26.0,676.0,12.0,0,1497000.0,14.218974331404214,Married,1,0,1,0,1.7723053693771362
181263102,Male,32.0,1024.0,12.0,1,3300000.0,15.009433329466965,Married,1,0,0,1,0.43603309988975525
181270003,Female,30.0,900.0,16.0,1,2400000.0,14.690979711984754,Married,1,0,1,0,1.0040308237075806
181272101,Male,40.0,1600.0,12.0,1,6000000.0,15.607270193858982,Married,1,0,0,0,1.7868802547454834
181280004,Male,37.0,1369.0,6.0,0,500000.0,13.122365377402328,Married,1,0,1,0,1.601527214050293
181280009,Male,34.0,1156.0,9.0,0,1000000.0,13.815511557963774,Married,1,0,1,0,1.601527214050293
181300001,Male,57.0,3249.0,12.0,1,2500000.0,14.731801689838349,Married,1,0,1,0,1.623123049736023
181300002,Female,53.0,2809.0,16.0,1,2000000.0,14.508658238524095,Married,1,0,1,0,1.426370620727539
181300004,Female,27.0,729.0,15.0,1,2700000.0,14.80876270134486,Married,1,0,1,0,1.022984504699707
182010003,Female,33.0,1089.0,12.0,1,300000.0,12.611541086966115,Married,1,0,1,0,1.0040308237075806
182010005,Male,54.0,2916.0,6.0,1,1000000.0,13.815511557963774,Married,1,0,1,0,1.623123049736023
182010007,Male,38.0,1444.0,6.0,1,1200000.0,13.997832948091215,Married,1,0,1,0,0.9562581181526184
182020004,Female,44.0,1936.0,16.0,1,700000.0,13.45883704259595,Married,1,0,1,0,1.6993687152862549
182020006,Male,33.0,1089.0,16.0,1,1200000.0,13.997832948091215,Married,1,0,1,0,0.9562581181526184
182020009,Male,19.0,361.0,16.0,1,160000.0,11.982935344196433,Never Married,0,0,1,0,1.007491946220398
182020010,Male,44.0,1936.0,9.0,1,1500000.0,14.220976332738882,Married,1,0,1,0,1.2458380460739136
182021203,Female,28.0,784.0,12.0,1,70000.0,11.156264806643742,Married,1,0,1,0,1.022984504699707
182025102,Female,31.0,961.0,12.0,1,1200000.0,13.997832948091215,Married,1,0,1,0,1.0040308237075806
182040003,Female,53.0,2809.0,12.0,1,1000000.0,13.815511557963774,Widowed,1,0,1,0,1.426370620727539
