pidlink,marstat,age,sex,ever_married,male,ethnicity,education,monthly_income,yearly_income,ethnicity_clean,ethnicity_grouped,is_divorced,log_income,sex_numeric,is_jawa,is_sunda,age_squared,survey_weight
164120004,Married,33.0,Female,1,0,['Jawa'],16.0,1000000.0,17000000.0,Jawa,Jawa,0,13.815511557963774,0,1,0,1089.0,0.8738639312977099
164120005,Married,51.0,Female,1,0,['Jawa'],6.0,55000.0,55000.0,Jawa,Jawa,0,10.915106645867503,0,1,0,2601.0,0.8738639312977099
164120008,Married,37.0,Male,1,1,['Jawa'],16.0,2800000.0,33600000.0,Jawa,Jawa,0,14.845130332288226,1,1,0,1369.0,0.8738639312977099
164124101,Married,58.0,Male,1,1,['Jawa'],6.0,350000.0,900000.0,Jawa,Jawa,0,12.765691290604371,1,1,0,3364.0,0.8738639312977099
164124104,Married,27.0,Female,1,0,['Jawa'],12.0,300000.0,900000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,729.0,0.8738639312977099
164124105,1:Not yet married,23.0,Male,0,1,['Jawa'],12.0,900000.0,1750000.0,Jawa,Jawa,0,13.710151153416941,1,1,0,529.0,0.8738639312977099
164124106,Married,23.0,Male,1,1,['Jawa'],9.0,2800000.0,24000000.0,Jawa,Jawa,0,14.845130332288226,1,1,0,529.0,0.8738639312977099
164140005,Married,33.0,Female,1,0,['Jawa'],16.0,500000.0,6000000.0,Jawa,Jawa,0,13.122365377402328,0,1,0,1089.0,0.8738639312977099
164140006,Married,30.0,Male,1,1,['Jawa'],16.0,1970000.0,3940000.0,Jawa,Jawa,0,14.493544608328255,1,1,0,900.0,0.8738639312977099
164150004,1:Not yet married,31.0,Male,0,1,['Jawa'],12.0,2400000.0,29700000.0,Jawa,Jawa,0,14.690979711984754,1,1,0,961.0,0.8738639312977099
164160002,Married,55.0,Female,1,0,['Jawa'],16.0,4500000.0,76700000.0,Jawa,Jawa,0,15.319588176962746,0,1,0,3025.0,0.8738639312977099
164170003,Married,36.0,Female,1,0,['Jawa'],15.0,3000000.0,38000000.0,Jawa,Jawa,0,14.914123179965662,0,1,0,1296.0,0.8738639312977099
164174102,Married,26.0,Male,1,1,['Jawa'],13.0,600000.0,700000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,676.0,0.8738639312977099
164180005,Married,34.0,Male,1,1,['Jawa'],9.0,500000.0,500000.0,Jawa,Jawa,0,13.122365377402328,1,1,0,1156.0,0.8738639312977099
164190004,1:Not yet married,29.0,Male,0,1,['Jawa'],13.0,2000000.0,24000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,841.0,0.8738639312977099
164190006,1:Not yet married,20.0,Female,0,0,['Jawa'],13.0,4500000.0,18100000.0,Jawa,Jawa,0,15.319588176962746,0,1,0,400.0,0.8738639312977099
164195102,Married,32.0,Female,1,0,['Jawa'],9.0,300000.0,3600000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,1024.0,0.8738639312977099
164200004,Married,36.0,Male,1,1,['Jawa'],9.0,3000000.0,30300000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,1296.0,0.8738639312977099
164200006,Divorced,27.0,Female,1,0,['Jawa'],9.0,1800000.0,24400000.0,Jawa,Jawa,0,14.403297778421795,0,1,0,729.0,0.8738639312977099
164210003,1:Not yet married,28.0,Male,0,1,['Jawa'],9.0,1500000.0,4000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,784.0,0.8738639312977099
164220003,Married,32.0,Male,1,1,['Jawa'],9.0,15000000.0,15000000.0,Jawa,Jawa,0,16.52356082573315,1,1,0,1024.0,0.8738639312977099
164220004,Married,29.0,Male,1,1,['Jawa'],13.0,3000000.0,38000000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,841.0,0.8738639312977099
164220006,Married,22.0,Male,1,1,['Jawa'],9.0,900000.0,11500000.0,Jawa,Jawa,0,13.710151153416941,1,1,0,484.0,0.8738639312977099
164233103,1:Not yet married,17.0,Female,0,0,['Jawa'],9.0,1500000.0,19000000.0,Jawa,Jawa,0,14.220976332738882,0,1,0,289.0,0.8738639312977099
164234101,Married,43.0,Male,1,1,['Jawa'],9.0,500000.0,6200000.0,Jawa,Jawa,0,13.122365377402328,1,1,0,1849.0,0.8738639312977099
164234301,Married,33.0,Male,1,1,['Jawa'],9.0,1500000.0,15000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,1089.0,0.8738639312977099
164240003,Married,28.0,Male,1,1,['Jawa'],12.0,3000000.0,5200000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,784.0,0.8738639312977099
164240004,Married,25.0,Male,1,1,['Jawa'],9.0,2800000.0,36400000.0,Jawa,Jawa,0,14.845130332288226,1,1,0,625.0,0.8738639312977099
164244202,Married,23.0,Female,1,0,['Jawa'],12.0,2050000.0,25465000.0,Jawa,Jawa,0,14.53335083891935,0,1,0,529.0,0.8738639312977099
164260003,Married,45.0,Male,1,1,['Jawa'],6.0,800000.0,1200000.0,Jawa,Jawa,0,13.592368256649284,1,1,0,2025.0,0.8738639312977099
164260005,1:Not yet married,27.0,Female,0,0,['Jawa'],15.0,1500000.0,18500000.0,Jawa,Jawa,0,14.220976332738882,0,1,0,729.0,0.8738639312977099
164260007,Divorced,17.0,Female,1,0,['Jawa'],9.0,900000.0,11250000.0,Jawa,Jawa,0,13.710151153416941,0,1,0,289.0,0.8738639312977099
164260010,1:Not yet married,26.0,Male,0,1,['Jawa'],9.0,4000000.0,51500000.0,Jawa,Jawa,0,15.201805169084134,1,1,0,676.0,0.8738639312977099
164270007,1:Not yet married,25.0,Male,0,1,['Jawa'],12.0,2700000.0,27000000.0,Jawa,Jawa,0,14.80876270134486,1,1,0,625.0,0.8738639312977099
164280005,Married,28.0,Male,1,1,['Jawa'],6.0,1500000.0,15000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,784.0,0.8738639312977099
164284201,Married,33.0,Male,1,1,['Jawa'],6.0,2000000.0,6000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1089.0,0.8738639312977099
164290001,Married,47.0,Female,1,0,['Jawa'],6.0,100000.0,500000.0,Jawa,Jawa,0,11.51293546492023,0,1,0,2209.0,0.8738639312977099
164290002,1:Not yet married,24.0,Male,0,1,['Jawa'],13.0,4000000.0,39000000.0,Jawa,Jawa,0,15.201805169084134,1,1,0,576.0,0.8738639312977099
164290004,1:Not yet married,20.0,Female,0,0,['Jawa'],13.0,3200000.0,25600000.0,Jawa,Jawa,0,14.978661680269907,0,1,0,400.0,0.8738639312977099
164300004,Married,29.0,Male,1,1,['Jawa'],6.0,1600000.0,12000000.0,Jawa,Jawa,0,14.285514812209815,1,1,0,841.0,0.8738639312977099
164300010,Married,33.0,Female,1,0,['Jawa'],6.0,80000.0,505000.0,Jawa,Jawa,0,11.289794413577894,0,1,0,1089.0,0.8738639312977099
164303104,1:Not yet married,15.0,Male,0,1,['Jawa'],9.0,1200000.0,12000000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,225.0,0.8738639312977099
165010004,Married,41.0,Female,1,0,['Jawa'],16.0,3300000.0,44150000.0,Jawa,Jawa,0,15.009433329466965,0,1,0,1681.0,0.8738639312977099
165010005,Married,38.0,Male,1,1,['Jawa'],16.0,400000.0,7800000.0,Jawa,Jawa,0,12.899222326086994,1,1,0,1444.0,0.8738639312977099
165010006,Married,34.0,Female,1,0,['Jawa'],16.0,250000.0,7800000.0,Jawa,Jawa,0,12.429220196836383,0,1,0,1156.0,0.8738639312977099
165010008,Married,36.0,Female,1,0,['Jawa'],16.0,500000.0,6000000.0,Jawa,Jawa,0,13.122365377402328,0,1,0,1296.0,0.8738639312977099
165010010,Married,32.0,Female,1,0,['Jawa'],16.0,150000.0,2100000.0,Jawa,Jawa,0,11.918397239722838,0,1,0,1024.0,0.8738639312977099
165020002,Widowed,58.0,Female,1,0,['Jawa'],6.0,400000.0,5200000.0,Jawa,Jawa,0,12.899222326086994,0,1,0,3364.0,0.8738639312977099
165030003,Married,33.0,Female,1,0,['Jawa'],16.0,300000.0,3700000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,1089.0,0.8738639312977099
165030004,1:Not yet married,27.0,Female,0,0,['Jawa'],16.0,200000.0,2040000.0,Jawa,Jawa,0,12.206077645517674,0,1,0,729.0,0.8738639312977099
165035102,Married,40.0,Male,1,1,['Jawa'],15.0,200000.0,2400000.0,Jawa,Jawa,0,12.206077645517674,1,1,0,1600.0,0.8738639312977099
165050001,Married,65.0,Male,1,1,['Jawa'],6.0,210000.0,800000.0,Jawa,Jawa,0,12.25486757159303,1,1,0,4225.0,0.8738639312977099
165050004,Married,38.0,Male,1,1,['Jawa'],6.0,2000000.0,24000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1444.0,0.8738639312977099
165050007,1:Not yet married,26.0,Male,0,1,['Jawa'],6.0,500000.0,500000.0,Jawa,Jawa,0,13.122365377402328,1,1,0,676.0,0.8738639312977099
165054101,Married,43.0,Male,1,1,['Jawa'],6.0,210000.0,210000.0,Jawa,Jawa,0,12.25486757159303,1,1,0,1849.0,0.8738639312977099
165055201,Married,36.0,Male,1,1,['Sunda'],6.0,1000000.0,12000000.0,Sunda,Sunda,0,13.815511557963774,1,0,1,1296.0,1.1648019801980198
165060006,1:Not yet married,26.0,Male,0,1,['Jawa'],9.0,1500000.0,19500000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,676.0,0.8738639312977099
165060007,1:Not yet married,23.0,Male,0,1,['Jawa'],9.0,2000000.0,24000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,529.0,0.8738639312977099
165064102,Married,35.0,Male,1,1,['Jawa'],13.0,2000000.0,24000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1225.0,0.8738639312977099
165070003,Married,41.0,Male,1,1,['Jawa'],15.0,4500000.0,58500000.0,Jawa,Jawa,0,15.319588176962746,1,1,0,1681.0,0.8738639312977099
165080004,Married,36.0,Female,1,0,['Jawa'],16.0,500000.0,24000000.0,Jawa,Jawa,0,13.122365377402328,0,1,0,1296.0,0.8738639312977099
165080006,Married,32.0,Male,1,1,['Jawa'],16.0,750000.0,6000000.0,Jawa,Jawa,0,13.527829818844937,1,1,0,1024.0,0.8738639312977099
165085101,Married,34.0,Male,1,1,['Jawa'],13.0,4000000.0,50000000.0,Jawa,Jawa,0,15.201805169084134,1,1,0,1156.0,0.8738639312977099
165090001,Married,61.0,Male,1,1,['Jawa'],6.0,300000.0,300000.0,Jawa,Jawa,0,12.611541086966115,1,1,0,3721.0,0.8738639312977099
165090002,Married,51.0,Female,1,0,['Jawa'],6.0,300000.0,750000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,2601.0,0.8738639312977099
165090003,1:Not yet married,30.0,Male,0,1,['Jawa'],6.0,300000.0,350000.0,Jawa,Jawa,0,12.611541086966115,1,1,0,900.0,0.8738639312977099
165090004,1:Not yet married,22.0,Male,0,1,['Jawa'],9.0,1800000.0,23400000.0,Jawa,Jawa,0,14.403297778421795,1,1,0,484.0,0.8738639312977099
165090005,1:Not yet married,19.0,Male,0,1,['Jawa'],9.0,1500000.0,19500000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,361.0,0.8738639312977099
165100003,Married,44.0,Female,1,0,['Jawa'],6.0,1500000.0,18009000.0,Jawa,Jawa,0,14.220976332738882,0,1,0,1936.0,0.8738639312977099
165100004,1:Not yet married,26.0,Male,0,1,['Jawa'],9.0,2700000.0,44400000.0,Jawa,Jawa,0,14.80876270134486,1,1,0,676.0,0.8738639312977099
165110003,Divorced,48.0,Female,1,0,['Jawa'],15.0,3000000.0,36300000.0,Jawa,Jawa,0,14.914123179965662,0,1,0,2304.0,0.8738639312977099
165110004,1:Not yet married,23.0,Female,0,0,['Jawa'],15.0,1000000.0,6300000.0,Jawa,Jawa,0,13.815511557963774,0,1,0,529.0,0.8738639312977099
165140002,Married,52.0,Female,1,0,['Jawa'],9.0,600000.0,2220000.0,Jawa,Jawa,0,13.304686600863562,0,1,0,2704.0,0.8738639312977099
165140004,1:Not yet married,21.0,Female,0,0,['Jawa'],12.0,800000.0,10100000.0,Jawa,Jawa,0,13.592368256649284,0,1,0,441.0,0.8738639312977099
165150003,Married,34.0,Female,1,0,['Jawa'],6.0,800000.0,17280000.0,Jawa,Jawa,0,13.592368256649284,0,1,0,1156.0,0.8738639312977099
165150007,1:Not yet married,22.0,Female,0,0,['Jawa'],12.0,2800000.0,33600000.0,Jawa,Jawa,0,14.845130332288226,0,1,0,484.0,0.8738639312977099
165155303,Married,22.0,Male,1,1,['Betawi'],13.0,2900000.0,36400000.0,Betawi,Other,0,14.88022163978423,1,0,0,484.0,1.0888289416846653
165160003,Married,46.0,Male,1,1,['Jawa'],12.0,1500000.0,20720000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,2116.0,0.8738639312977099
165160004,Married,38.0,Male,1,1,['Jawa'],12.0,3000000.0,38000000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,1444.0,0.8738639312977099
165160006,1:Not yet married,22.0,Female,0,0,['Jawa'],15.0,0.0,0.0,Jawa,Jawa,0,0.0,0,1,0,484.0,0.8738639312977099
165164102,Married,29.0,Female,1,0,['Betawi'],12.0,1300000.0,13000000.0,Betawi,Other,0,14.077875591662238,0,0,0,841.0,1.0888289416846653
165190002,Married,58.0,Female,1,0,['Jawa'],15.0,4000000.0,71790000.0,Jawa,Jawa,0,15.201805169084134,0,1,0,3364.0,0.8738639312977099
165190005,Married,31.0,Male,1,1,['Jawa'],15.0,3100000.0,37800000.0,Jawa,Jawa,0,14.946912992035967,1,1,0,961.0,0.8738639312977099
165194102,Married,30.0,Female,1,0,['Jawa'],12.0,360000.0,360000.0,Jawa,Jawa,0,12.793862088206213,0,1,0,900.0,0.8738639312977099
165200003,Married,33.0,Male,1,1,['Jawa'],9.0,6200000.0,51000000.0,Jawa,Jawa,0,15.64006001130563,1,1,0,1089.0,0.8738639312977099
165200005,1:Not yet married,26.0,Female,0,0,['Jawa'],13.0,625000.0,1500000.0,Jawa,Jawa,0,13.345508528717259,0,1,0,676.0,0.8738639312977099
165205201,Married,32.0,Male,1,1,['Other'],12.0,3000000.0,36000000.0,Other,Other,0,14.914123179965662,1,0,0,1024.0,1.0888289416846653
165210003,Married,33.0,Female,1,0,['Jawa'],16.0,300000.0,4300000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,1089.0,0.8738639312977099
165210004,Married,31.0,Female,1,0,['Jawa'],13.0,2000000.0,26000000.0,Jawa,Jawa,0,14.508658238524095,0,1,0,961.0,0.8738639312977099
165210006,1:Not yet married,23.0,Female,0,0,['Jawa'],13.0,5000000.0,68000000.0,Jawa,Jawa,0,15.424948670398354,0,1,0,529.0,0.8738639312977099
165213102,Married,38.0,Male,1,1,['Jawa'],16.0,600000.0,9400000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,1444.0,0.8738639312977099
165214101,Married,29.0,Male,1,1,['Jawa'],12.0,2800000.0,36400000.0,Jawa,Jawa,0,14.845130332288226,1,1,0,841.0,0.8738639312977099
165220005,Married,36.0,Female,1,0,['Jawa'],9.0,300000.0,3600000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,1296.0,0.8738639312977099
165250007,1:Not yet married,18.0,Male,0,1,['Jawa'],13.0,10000.0,10000.0,Jawa,Jawa,0,9.210440366976517,1,1,0,324.0,0.8738639312977099
165260004,Married,33.0,Female,1,0,['Jawa'],12.0,400000.0,2800000.0,Jawa,Jawa,0,12.899222326086994,0,1,0,1089.0,0.8738639312977099
165260005,1:Not yet married,19.0,Female,0,0,['Jawa'],12.0,2000000.0,6000000.0,Jawa,Jawa,0,14.508658238524095,0,1,0,361.0,0.8738639312977099
165264101,Married,39.0,Male,1,1,['Jawa'],9.0,1000000.0,3000000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,1521.0,0.8738639312977099
165280003,Married,51.0,Male,1,1,['Jawa'],15.0,2100000.0,9198700.0,Jawa,Jawa,0,14.557448378884015,1,1,0,2601.0,0.8738639312977099
165300003,Married,33.0,Female,1,0,['Jawa'],12.0,600000.0,9650000.0,Jawa,Jawa,0,13.304686600863562,0,1,0,1089.0,0.8738639312977099
165300006,Married,25.0,Female,1,0,['Jawa'],12.0,3000000.0,36000000.0,Jawa,Jawa,0,14.914123179965662,0,1,0,625.0,0.8738639312977099
165300007,1:Not yet married,23.0,Female,0,0,['Jawa'],12.0,3000000.0,9000000.0,Jawa,Jawa,0,14.914123179965662,0,1,0,529.0,0.8738639312977099
165303102,Married,37.0,Male,1,1,['Jawa'],6.0,500000.0,6000000.0,Jawa,Jawa,0,13.122365377402328,1,1,0,1369.0,0.8738639312977099
165304102,Married,28.0,Male,1,1,['Jawa'],12.0,600000.0,4800000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,784.0,0.8738639312977099
165410005,Married,17.0,Female,1,0,['Jawa'],9.0,920000.0,12020000.0,Jawa,Jawa,0,13.732130035981154,0,1,0,289.0,0.8738639312977099
166010004,Married,43.0,Female,1,0,['Jawa'],16.0,3400000.0,85300000.0,Jawa,Jawa,0,15.039286283703994,0,1,0,1849.0,0.8738639312977099
166030006,Married,22.0,Female,1,0,['Jawa'],9.0,850000.0,10400000.0,Jawa,Jawa,0,13.652992804936396,0,1,0,484.0,0.8738639312977099
166034102,Married,30.0,Male,1,1,['Jawa'],9.0,3200000.0,37050000.0,Jawa,Jawa,0,14.978661680269907,1,1,0,900.0,0.8738639312977099
166050004,1:Not yet married,19.0,Female,0,0,['Jawa'],12.0,2000000.0,26000000.0,Jawa,Jawa,0,14.508658238524095,0,1,0,361.0,0.8738639312977099
166060007,1:Not yet married,22.0,Male,0,1,['Jawa'],9.0,450000.0,450000.0,Jawa,Jawa,0,13.017005083966255,1,1,0,484.0,0.8738639312977099
166070004,Married,25.0,Male,1,1,['Sunda'],12.0,3600000.0,45900000.0,Sunda,Sunda,0,15.096444681204078,1,0,1,625.0,1.1648019801980198
166070005,Widowed,52.0,Female,1,0,['Jawa'],6.0,0.0,0.0,Jawa,Jawa,0,0.0,0,1,0,2704.0,0.8738639312977099
166070006,1:Not yet married,19.0,Male,0,1,['Jawa'],9.0,1350000.0,1450000.0,Jawa,Jawa,0,14.115615891155079,1,1,0,361.0,0.8738639312977099
166080005,1:Not yet married,19.0,Male,0,1,['Jawa'],9.0,4400000.0,53300000.0,Jawa,Jawa,0,15.29711532616119,1,1,0,361.0,0.8738639312977099
166090004,1:Not yet married,18.0,Female,0,0,['Jawa'],9.0,700000.0,2100000.0,Jawa,Jawa,0,13.45883704259595,0,1,0,324.0,0.8738639312977099
166093101,Married,44.0,Male,1,1,['Jawa'],6.0,1120000.0,10080000.0,Jawa,Jawa,0,13.928840136128022,1,1,0,1936.0,0.8738639312977099
166110003,1:Not yet married,31.0,Male,0,1,['Jawa'],15.0,0.0,0.0,Jawa,Jawa,0,0.0,1,1,0,961.0,0.8738639312977099
166120003,Married,54.0,Male,1,1,['Jawa'],6.0,1500000.0,18000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,2916.0,0.8738639312977099
166125201,Married,30.0,Male,1,1,['Jawa'],9.0,2000000.0,12000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,900.0,0.8738639312977099
166130001,Married,51.0,Male,1,1,['Jawa'],6.0,900000.0,31200000.0,Jawa,Jawa,0,13.710151153416941,1,1,0,2601.0,0.8738639312977099
166130003,Separated,27.0,Male,1,1,['Jawa'],9.0,2400000.0,28800000.0,Jawa,Jawa,0,14.690979711984754,1,1,0,729.0,0.8738639312977099
166130004,1:Not yet married,23.0,Female,0,0,['Jawa'],13.0,2200000.0,26400000.0,Jawa,Jawa,0,14.603968372873895,0,1,0,529.0,0.8738639312977099
166140003,Married,50.0,Male,1,1,['Jawa'],16.0,7100000.0,85200000.0,Jawa,Jawa,0,15.775605482856605,1,1,0,2500.0,0.8738639312977099
166140004,Divorced,46.0,Female,1,0,['Jawa'],13.0,200000.0,2400000.0,Jawa,Jawa,0,12.206077645517674,0,1,0,2116.0,0.8738639312977099
166141102,Married,46.0,Female,1,0,['Jawa'],16.0,3700000.0,48100000.0,Jawa,Jawa,0,15.123843647884687,0,1,0,2116.0,0.8738639312977099
166150002,Married,42.0,Male,1,1,['Jawa'],12.0,700000.0,6500000.0,Jawa,Jawa,0,13.45883704259595,1,1,0,1764.0,0.8738639312977099
166150003,1:Not yet married,16.0,Female,0,0,['Jawa'],9.0,0.0,0.0,Jawa,Jawa,0,0.0,0,1,0,256.0,0.8738639312977099
166170004,1:Not yet married,18.0,Female,0,0,['Jawa'],15.0,1000000.0,1000000.0,Jawa,Jawa,0,13.815511557963774,0,1,0,324.0,0.8738639312977099
166190005,Married,40.0,Female,1,0,['Jawa'],9.0,700000.0,1400000.0,Jawa,Jawa,0,13.45883704259595,0,1,0,1600.0,0.8738639312977099
166194101,Married,35.0,Male,1,1,['Jawa'],12.0,1750000.0,1750000.0,Jawa,Jawa,0,14.375126917328105,1,1,0,1225.0,0.8738639312977099
166200003,Married,43.0,Male,1,1,['Jawa'],6.0,2000000.0,6000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1849.0,0.8738639312977099
166200006,Married,36.0,Male,1,1,['Jawa'],9.0,2000000.0,12750000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1296.0,0.8738639312977099
166203102,Married,40.0,Female,1,0,['Jawa'],9.0,25000.0,650000.0,Jawa,Jawa,0,10.12667110305036,0,1,0,1600.0,0.8738639312977099
166203103,1:Not yet married,17.0,Male,0,1,['Jawa'],9.0,35000.0,35000.0,Jawa,Jawa,0,10.463131911491967,1,1,0,289.0,0.8738639312977099
166204103,1:Not yet married,17.0,Male,0,1,['Jawa'],13.0,100000.0,100000.0,Jawa,Jawa,0,11.51293546492023,1,1,0,289.0,0.8738639312977099
166204202,Married,35.0,Male,1,1,['Jawa'],13.0,2500000.0,32900000.0,Jawa,Jawa,0,14.731801689838349,1,1,0,1225.0,0.8738639312977099
166210005,Married,24.0,Male,1,1,['Jawa'],9.0,1000000.0,1000000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,576.0,0.8738639312977099
166220002,Widowed,62.0,Female,1,0,['Jawa'],6.0,390000.0,390000.0,Jawa,Jawa,0,12.873904582205107,0,1,0,3844.0,0.8738639312977099
166230005,1:Not yet married,17.0,Male,0,1,['Jawa'],9.0,500000.0,6100000.0,Jawa,Jawa,0,13.122365377402328,1,1,0,289.0,0.8738639312977099
166260003,Married,28.0,Male,1,1,['Jawa'],13.0,900000.0,5000000.0,Jawa,Jawa,0,13.710151153416941,1,1,0,784.0,0.8738639312977099
166260004,Married,26.0,Female,1,0,['Jawa'],13.0,300000.0,3300000.0,Jawa,Jawa,0,12.611541086966115,0,1,0,676.0,0.8738639312977099
166270004,Married,23.0,Male,1,1,['Jawa'],6.0,600000.0,7400000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,529.0,0.8738639312977099
166273102,Married,34.0,Female,1,0,['Jawa'],15.0,3000000.0,39000000.0,Jawa,Jawa,0,14.914123179965662,0,1,0,1156.0,0.8738639312977099
166280003,Married,40.0,Male,1,1,['Jawa'],13.0,600000.0,5070000.0,Jawa,Jawa,0,13.304686600863562,1,1,0,1600.0,0.8738639312977099
166290004,Married,31.0,Male,1,1,['Jawa'],15.0,4500000.0,84000000.0,Jawa,Jawa,0,15.319588176962746,1,1,0,961.0,0.8738639312977099
166294102,Married,28.0,Female,1,0,['Jawa'],16.0,3600000.0,3600000.0,Jawa,Jawa,0,15.096444681204078,0,1,0,784.0,0.8738639312977099
167010003,Married,25.0,Male,1,1,['Jawa'],9.0,1500000.0,6000000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,625.0,0.8738639312977099
167020001,Married,51.0,Male,1,1,['Jawa'],6.0,500000.0,9300000.0,Jawa,Jawa,0,13.122365377402328,1,1,0,2601.0,0.8738639312977099
167020003,Married,27.0,Male,1,1,['Jawa'],9.0,500000.0,1800000.0,Jawa,Jawa,0,13.122365377402328,1,1,0,729.0,0.8738639312977099
167024102,Married,29.0,Male,1,1,['Jawa'],12.0,1400000.0,10000000.0,Jawa,Jawa,0,14.151983508870947,1,1,0,841.0,0.8738639312977099
167030001,Married,65.0,Male,1,1,['Jawa'],6.0,180000.0,216000.0,Jawa,Jawa,0,12.100717685412471,1,1,0,4225.0,0.8738639312977099
167040003,1:Not yet married,32.0,Male,0,1,['Jawa'],9.0,1350000.0,16200000.0,Jawa,Jawa,0,14.115615891155079,1,1,0,1024.0,0.8738639312977099
167050003,Married,34.0,Male,1,1,['Jawa'],6.0,2000000.0,24000000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1156.0,0.8738639312977099
167050005,Married,49.0,Male,1,1,['Jawa'],6.0,300000.0,700000.0,Jawa,Jawa,0,12.611541086966115,1,1,0,2401.0,0.8738639312977099
167054102,Married,25.0,Female,1,0,['Sunda'],6.0,800000.0,4800000.0,Sunda,Sunda,0,13.592368256649284,0,0,1,625.0,1.1648019801980198
167060004,1:Not yet married,19.0,Male,0,1,['Jawa'],13.0,1200000.0,4800000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,361.0,0.8738639312977099
167070003,Married,36.0,Male,1,1,['Jawa'],6.0,3000000.0,37935000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,1296.0,0.8738639312977099
167070004,Married,32.0,Female,1,0,['Jawa'],9.0,1900000.0,24800000.0,Jawa,Jawa,0,14.45736497045232,0,1,0,1024.0,0.8738639312977099
167100004,Married,33.0,Male,1,1,['Jawa'],9.0,2000000.0,28300000.0,Jawa,Jawa,0,14.508658238524095,1,1,0,1089.0,0.8738639312977099
167104103,Married,31.0,Female,1,0,['Jawa'],12.0,2000000.0,22000000.0,Jawa,Jawa,0,14.508658238524095,0,1,0,961.0,0.8738639312977099
167110003,1:Not yet married,17.0,Male,0,1,['Jawa'],9.0,800000.0,1600000.0,Jawa,Jawa,0,13.592368256649284,1,1,0,289.0,0.8738639312977099
167120004,Married,23.0,Male,1,1,['Jawa'],12.0,1500000.0,19500000.0,Jawa,Jawa,0,14.220976332738882,1,1,0,529.0,0.8738639312977099
167140005,Married,34.0,Female,1,0,['Jawa'],6.0,2000000.0,27643000.0,Jawa,Jawa,0,14.508658238524095,0,1,0,1156.0,0.8738639312977099
167144103,Married,37.0,Male,1,1,['Jawa'],6.0,3000000.0,39558000.0,Jawa,Jawa,0,14.914123179965662,1,1,0,1369.0,0.8738639312977099
167150003,Married,37.0,Female,1,0,['Jawa'],9.0,1053000.0,12675000.0,Jawa,Jawa,0,13.867154740783278,0,1,0,1369.0,0.8738639312977099
167150004,1:Not yet married,18.0,Male,0,1,['Jawa'],12.0,1200000.0,7700000.0,Jawa,Jawa,0,13.997832948091215,1,1,0,324.0,0.8738639312977099
167150006,Married,43.0,Male,1,1,['Jawa'],6.0,900000.0,10900000.0,Jawa,Jawa,0,13.710151153416941,1,1,0,1849.0,0.8738639312977099
167160003,Married,32.0,Male,1,1,['Jawa'],9.0,1300000.0,15600000.0,Jawa,Jawa,0,14.077875591662238,1,1,0,1024.0,0.8738639312977099
167164102,Married,24.0,Female,1,0,['Jawa'],6.0,320000.0,1755000.0,Jawa,Jawa,0,12.676079399771027,0,1,0,576.0,0.8738639312977099
167200003,Married,37.0,Female,1,0,['Jawa'],9.0,800000.0,7700000.0,Jawa,Jawa,0,13.592368256649284,0,1,0,1369.0,0.8738639312977099
167200006,Married,25.0,Female,1,0,['Jawa'],16.0,1200000.0,14400000.0,Jawa,Jawa,0,13.997832948091215,0,1,0,625.0,0.8738639312977099
167223105,Married,32.0,Male,1,1,['Jawa'],12.0,1000000.0,1000000.0,Jawa,Jawa,0,13.815511557963774,1,1,0,1024.0,0.8738639312977099
