pidlink,marstat,age,sex
239300006,2:Married,37.0,3:Female
239300007,2:Married,49.0,1:Male
239300008,2:Married,34.0,3:Female
239300009,5:Widowed,61.0,3:Female
239300010,2:Married,30.0,3:Female
239300011,2:Married,36.0,1:Male
239303201,2:Married,43.0,1:Male
239304102,2:Married,44.0,3:Female
239304103,2:Married,17.0,3:Female
239305703,2:Married,25.0,1:Male
240010001,5:Widowed,58.0,3:Female
240010003,2:Married,33.0,1:Male
240014103,2:Married,29.0,3:Female
240020003,2:Married,47.0,1:Male
240020004,2:Married,41.0,3:Female
240020005,2:Married,22.0,3:Female
240020006,2:Married,41.0,3:Female
240024003,2:Married,32.0,1:Male
240030001,5:Widowed,72.0,3:Female
240030002,2:Married,34.0,3:Female
240030003,2:Married,42.0,1:Male
240030007,4:Divorced,52.0,3:Female
240040001,2:Married,72.0,1:Male
240040002,2:Married,70.0,3:Female
240050002,5:Widowed,62.0,3:Female
240050004,2:Married,32.0,3:Female
240050006,2:Married,44.0,3:Female
240050009,2:Married,35.0,3:Female
240050010,2:Married,41.0,3:Female
240053101,2:Married,52.0,1:Male
240054201,2:Married,34.0,1:Male
240060002,5:Widowed,54.0,3:Female
240060003,2:Married,30.0,3:Female
240060004,2:Married,28.0,1:Male
240060005,2:Married,27.0,3:Female
240064101,2:Married,38.0,1:Male
240065104,2:Married,24.0,3:Female
240065201,2:Married,33.0,1:Male
240070002,5:Widowed,72.0,3:Female
240070004,2:Married,47.0,3:Female
240070005,2:Married,49.0,1:Male
240070006,3:Separated,23.0,3:Female
240070008,2:Married,43.0,3:Female
240070009,2:Married,53.0,1:Male
240080001,2:Married,68.0,1:Male
240080002,2:Married,50.0,3:Female
240080005,2:Married,28.0,3:Female
240085101,2:Married,29.0,1:Male
240090001,2:Married,50.0,1:Male
240090002,2:Married,46.0,1:Male
240090003,2:Married,38.0,3:Female
240090004,2:Married,33.0,3:Female
240090005,2:Married,43.0,1:Male
240090010,2:Married,38.0,3:Female
240090011,5:Widowed,78.0,3:Female
240093102,2:Married,32.0,3:Female
240094103,2:Married,22.0,1:Male
240110001,5:Widowed,76.0,3:Female
240120003,2:Married,45.0,1:Male
240120005,3:Separated,47.0,1:Male
240120006,3:Separated,40.0,3:Female
240123102,2:Married,48.0,3:Female
240150004,2:Married,37.0,1:Male
240150008,2:Married,28.0,3:Female
240160002,2:Married,44.0,1:Male
240163104,2:Married,34.0,3:Female
240170001,2:Married,54.0,3:Female
240170002,2:Married,37.0,3:Female
240170003,2:Married,35.0,3:Female
240170005,2:Married,32.0,3:Female
240170006,2:Married,29.0,3:Female
240170012,2:Married,57.0,1:Male
240173101,2:Married,45.0,1:Male
240174101,2:Married,40.0,1:Male
240174305,2:Married,34.0,1:Male
240174401,2:Married,44.0,1:Male
240180001,2:Married,49.0,1:Male
240180002,2:Married,47.0,3:Female
240180006,5:Widowed,67.0,3:Female
240190001,5:Widowed,57.0,3:Female
240190002,2:Married,38.0,3:Female
240190003,2:Married,32.0,3:Female
240190004,2:Married,28.0,3:Female
240190005,2:Married,33.0,1:Male
240195101,2:Married,38.0,1:Male
240195201,2:Married,40.0,1:Male
240200001,2:Married,46.0,3:Female
240200002,2:Married,26.0,3:Female
240200003,2:Married,24.0,3:Female
240200006,2:Married,54.0,1:Male
240204101,2:Married,32.0,1:Male
240205101,2:Married,25.0,1:Male
240210001,2:Married,53.0,1:Male
240210002,2:Married,48.0,3:Female
240210003,2:Married,23.0,3:Female
240215101,2:Married,26.0,1:Male
240220001,2:Married,52.0,3:Female
240220002,2:Married,30.0,1:Male
240225102,2:Married,27.0,3:Female
240230001,2:Married,52.0,1:Male
240230002,2:Married,45.0,3:Female
240230003,2:Married,27.0,1:Male
240230004,2:Married,20.0,3:Female
240230006,5:Widowed,82.0,3:Female
240240001,2:Married,70.0,1:Male
240240002,2:Married,60.0,3:Female
240240003,2:Married,41.0,1:Male
240240004,2:Married,32.0,3:Female
240240005,2:Married,32.0,3:Female
240244203,2:Married,41.0,1:Male
240245102,2:Married,34.0,3:Female
240260002,5:Widowed,72.0,3:Female
240260003,2:Married,46.0,1:Male
240260004,2:Married,42.0,3:Female
240260005,2:Married,31.0,3:Female
240260006,2:Married,30.0,1:Male
240260007,2:Married,32.0,1:Male
240260008,2:Married,33.0,1:Male
240261205,2:Married,28.0,3:Female
240265104,2:Married,22.0,3:Female
240270001,2:Married,53.0,1:Male
240270002,2:Married,51.0,3:Female
240270003,2:Married,28.0,1:Male
240275102,2:Married,28.0,3:Female
240280001,2:Married,59.0,3:Female
240280002,2:Married,39.0,3:Female
240280003,2:Married,49.0,1:Male
240284101,2:Married,67.0,1:Male
240290001,2:Married,52.0,1:Male
240290002,2:Married,45.0,3:Female
240290007,2:Married,31.0,1:Male
240290008,2:Married,44.0,1:Male
240290009,2:Married,42.0,3:Female
240290012,5:Widowed,60.0,3:Female
240290015,2:Married,33.0,1:Male
240293104,2:Married,29.0,3:Female
240295102,2:Married,26.0,3:Female
240300003,2:Married,53.0,3:Female
240300004,2:Married,26.0,1:Male
240303101,2:Married,59.0,1:Male
240303106,2:Married,23.0,3:Female
241010002,5:Widowed,62.0,3:Female
241010003,2:Married,45.0,3:Female
241011101,2:Married,49.0,1:Male
241020001,2:Married,61.0,1:Male
241030002,5:Widowed,62.0,3:Female
241030003,2:Married,38.0,3:Female
241030004,2:Married,32.0,1:Male
241030007,2:Married,42.0,1:Male
241034104,2:Married,30.0,3:Female
241040002,4:Divorced,70.0,1:Male
241050001,2:Married,61.0,1:Male
241050002,2:Married,54.0,3:Female
241050003,2:Married,37.0,1:Male
241050004,2:Married,34.0,1:Male
241054105,2:Married,36.0,3:Female
241054202,2:Married,39.0,3:Female
241060001,2:Married,65.0,1:Male
241060003,2:Married,32.0,3:Female
241060004,2:Married,58.0,3:Female
241065101,2:Married,36.0,1:Male
241070002,2:Married,50.0,3:Female
241070003,2:Married,49.0,1:Male
241070004,2:Married,25.0,3:Female
241070006,2:Married,44.0,1:Male
241070007,2:Married,34.0,1:Male
241074102,2:Married,40.0,3:Female
241080001,2:Married,47.0,1:Male
241080002,2:Married,45.0,3:Female
241090001,2:Married,54.0,3:Female
241090002,2:Married,37.0,1:Male
241090003,2:Married,30.0,3:Female
241090004,2:Married,56.0,1:Male
241093107,2:Married,32.0,1:Male
241094104,2:Married,32.0,3:Female
241100001,3:Separated,63.0,1:Male
241100002,2:Married,55.0,3:Female
241100003,2:Married,38.0,3:Female
241100004,2:Married,47.0,1:Male
241110001,2:Married,56.0,1:Male
241110002,2:Married,49.0,3:Female
241110004,2:Married,26.0,3:Female
241114101,2:Married,32.0,1:Male
241120004,2:Married,46.0,1:Male
241120006,2:Married,38.0,3:Female
241150003,2:Married,42.0,1:Male
241150005,2:Married,34.0,3:Female
241150006,2:Married,30.0,3:Female
241150007,2:Married,43.0,3:Female
241150008,2:Married,40.0,1:Male
241150010,2:Married,35.0,1:Male
241160001,5:Widowed,74.0,3:Female
241160002,2:Married,57.0,1:Male
241160003,2:Married,43.0,3:Female
241170001,2:Married,51.0,1:Male
241170002,2:Married,47.0,3:Female
241170003,2:Married,27.0,3:Female
241170004,4:Divorced,20.0,3:Female
241170005,2:Married,37.0,1:Male
241180002,2:Married,60.0,1:Male
241180003,2:Married,50.0,3:Female
241180004,2:Married,37.0,1:Male
241180005,2:Married,34.0,3:Female
241180006,2:Married,32.0,3:Female
241180007,2:Married,31.0,1:Male
241184102,2:Married,31.0,3:Female
241190002,2:Married,46.0,3:Female
241190003,2:Married,54.0,1:Male
241200001,2:Married,61.0,1:Male
241200002,2:Married,53.0,3:Female
241200003,2:Married,33.0,3:Female
241200004,2:Married,32.0,3:Female
241200005,2:Married,31.0,1:Male
241204101,2:Married,36.0,1:Male
241205202,2:Married,26.0,3:Female
241210001,2:Married,63.0,1:Male
241210002,2:Married,54.0,3:Female
241210003,2:Married,38.0,3:Female
241210004,2:Married,34.0,3:Female
241210005,2:Married,33.0,3:Female
241210006,2:Married,26.0,3:Female
241210007,2:Married,43.0,1:Male
241213204,2:Married,37.0,1:Male
241215101,2:Married,31.0,1:Male
241220003,2:Married,33.0,3:Female
241220008,2:Married,38.0,1:Male
241230001,2:Married,59.0,1:Male
241230002,2:Married,51.0,3:Female
241240002,5:Widowed,65.0,3:Female
241240004,2:Married,32.0,1:Male
241245102,2:Married,28.0,3:Female
241250002,5:Widowed,60.0,3:Female
241250003,2:Married,27.0,1:Male
241250004,2:Married,28.0,3:Female
241260001,2:Married,62.0,1:Male
241260002,2:Married,56.0,3:Female
241260003,2:Married,37.0,3:Female
241260006,2:Married,46.0,1:Male
241270002,5:Widowed,72.0,3:Female
241270003,2:Married,35.0,3:Female
241270009,2:Married,19.0,3:Female
241274103,2:Married,41.0,1:Male
241275101,2:Married,25.0,1:Male
241280003,2:Married,66.0,1:Male
241280004,2:Married,72.0,3:Female
241290001,2:Married,71.0,1:Male
241290002,2:Married,50.0,3:Female
241290003,2:Married,37.0,3:Female
241290005,2:Married,31.0,1:Male
241290008,2:Married,24.0,3:Female
241293103,2:Married,42.0,1:Male
241300001,2:Married,67.0,1:Male
241300002,2:Married,65.0,3:Female
241300003,2:Married,43.0,3:Female
241300004,2:Married,40.0,1:Male
241300005,2:Married,52.0,1:Male
241303102,2:Married,39.0,3:Female
241410001,2:Married,74.0,1:Male
241410002,2:Married,71.0,3:Female
241410003,2:Married,41.0,3:Female
241410004,2:Married,44.0,1:Male
241410005,2:Married,38.0,3:Female
241410008,2:Married,44.0,1:Male
242010001,5:Widowed,61.0,1:Male
242010004,2:Married,30.0,3:Female
242010005,2:Married,28.0,1:Male
242020001,2:Married,60.0,1:Male
242020002,2:Married,47.0,3:Female
242020003,2:Married,31.0,3:Female
242023102,2:Married,42.0,1:Male
242030001,2:Married,55.0,1:Male
242030002,2:Married,52.0,3:Female
242030003,2:Married,32.0,3:Female
242030005,2:Married,27.0,1:Male
242030009,2:Married,22.0,3:Female
242035101,2:Married,34.0,1:Male
242040001,2:Married,73.0,1:Male
242040002,2:Married,57.0,3:Female
242040003,2:Married,35.0,3:Female
242040005,4:Divorced,84.0,3:Female
242040007,2:Married,46.0,1:Male
242045101,2:Married,35.0,1:Male
242050001,2:Married,55.0,1:Male
242050002,2:Married,52.0,3:Female
242050003,2:Married,33.0,3:Female
242050004,2:Married,39.0,1:Male
242070001,5:Widowed,76.0,3:Female
242070002,5:Widowed,47.0,1:Male
242080001,5:Widowed,73.0,1:Male
242080003,2:Married,50.0,3:Female
242080004,2:Married,59.0,1:Male
242090002,2:Married,28.0,1:Male
242090003,5:Widowed,87.0,1:Male
242095102,2:Married,21.0,3:Female
242100001,2:Married,75.0,1:Male
242100002,2:Married,71.0,3:Female
242100007,2:Married,38.0,1:Male
242104102,2:Married,35.0,3:Female
242120003,2:Married,42.0,3:Female
242120004,2:Married,48.0,1:Male
242120007,2:Married,57.0,1:Male
242120009,2:Married,28.0,1:Male
242130002,5:Widowed,71.0,3:Female
242130003,2:Married,46.0,1:Male
242135102,2:Married,49.0,3:Female
242140003,5:Widowed,46.0,3:Female
242150001,2:Married,83.0,1:Male
242150002,2:Married,73.0,3:Female
242150003,2:Married,48.0,1:Male
242150004,2:Married,42.0,1:Male
242150005,2:Married,36.0,1:Male
242151102,2:Married,41.0,3:Female
242154103,2:Married,38.0,3:Female
242160001,5:Widowed,70.0,3:Female
242170001,5:Widowed,95.0,3:Female
242170004,2:Married,40.0,1:Male
242170005,2:Married,35.0,3:Female
242180002,5:Widowed,56.0,3:Female
242180004,2:Married,32.0,3:Female
242183202,2:Married,32.0,1:Male
242190001,2:Married,62.0,1:Male
242190002,2:Married,55.0,3:Female
242190003,2:Married,27.0,3:Female
242190004,2:Married,45.0,3:Female
242190007,2:Married,48.0,1:Male
242191101,2:Married,46.0,1:Male
242195101,2:Married,35.0,1:Male
242200001,2:Married,58.0,1:Male
242200002,2:Married,50.0,3:Female
242200003,2:Married,30.0,3:Female
242200005,2:Married,31.0,1:Male
242210001,2:Married,85.0,1:Male
242210002,2:Married,75.0,3:Female
242210003,2:Married,51.0,3:Female
242210005,2:Married,31.0,3:Female
242211101,2:Married,52.0,1:Male
242214101,2:Married,40.0,1:Male
242220002,5:Widowed,84.0,3:Female
242230002,5:Widowed,63.0,3:Female
242230004,2:Married,32.0,1:Male
242235102,2:Married,33.0,3:Female
242250001,5:Widowed,65.0,1:Male
242250003,2:Married,37.0,1:Male
242250004,2:Married,31.0,1:Male
242250005,5:Widowed,82.0,3:Female
242255102,2:Married,31.0,3:Female
242255202,2:Married,33.0,3:Female
242260002,2:Married,31.0,3:Female
242260003,2:Married,48.0,1:Male
242260004,2:Married,40.0,3:Female
242264101,2:Married,41.0,1:Male
242270001,2:Married,57.0,1:Male
242270002,2:Married,56.0,3:Female
242270003,4:Divorced,30.0,3:Female
242270005,5:Widowed,82.0,3:Female
242274101,2:Married,47.0,3:Female
242280001,2:Married,72.0,1:Male
242280002,2:Married,67.0,3:Female
242290001,2:Married,48.0,1:Male
242290002,2:Married,46.0,3:Female
242300001,2:Married,52.0,1:Male
242300002,2:Married,47.0,3:Female
242300003,2:Married,27.0,3:Female
242300005,5:Widowed,85.0,3:Female
242305102,2:Married,27.0,1:Male
243010002,5:Widowed,55.0,3:Female
243010004,2:Married,33.0,3:Female
243010007,5:Widowed,86.0,3:Female
243020001,2:Married,86.0,1:Male
243020002,2:Married,75.0,3:Female
243020004,2:Married,35.0,3:Female
243020005,2:Married,32.0,1:Male
243030006,2:Married,59.0,1:Male
243033103,2:Married,49.0,3:Female
243040001,2:Married,53.0,1:Male
243040002,2:Married,53.0,3:Female
243060005,5:Widowed,69.0,3:Female
243070001,5:Widowed,82.0,1:Male
243080001,5:Widowed,82.0,3:Female
243080002,2:Married,56.0,1:Male
243080003,2:Married,52.0,3:Female
243090001,5:Widowed,63.0,3:Female
243090004,2:Married,44.0,1:Male
243090005,2:Married,37.0,3:Female
243100005,2:Married,55.0,1:Male
243100006,2:Married,40.0,3:Female
243120002,2:Married,25.0,1:Male
243120003,2:Married,47.0,3:Female
243120005,2:Married,37.0,1:Male
243125102,2:Married,18.0,3:Female
243130001,2:Married,60.0,1:Male
243130002,2:Married,47.0,3:Female
243140003,2:Married,44.0,3:Female
243140009,2:Married,52.0,1:Male
243150003,2:Married,39.0,3:Female
243150006,2:Married,39.0,1:Male
243160002,5:Widowed,74.0,3:Female
243160003,2:Married,57.0,1:Male
243160004,2:Married,53.0,3:Female
243170001,2:Married,62.0,1:Male
243170002,2:Married,53.0,3:Female
243170003,2:Married,36.0,3:Female
243173104,2:Married,43.0,1:Male
243190002,2:Married,43.0,3:Female
243200001,5:Widowed,59.0,3:Female
243200002,2:Married,39.0,3:Female
243200005,2:Married,54.0,1:Male
243200007,2:Married,21.0,3:Female
243200012,2:Married,28.0,1:Male
244010002,5:Widowed,84.0,3:Female
244020001,5:Widowed,70.0,3:Female
244020002,2:Married,35.0,3:Female
244020003,2:Married,33.0,1:Male
244020004,2:Married,42.0,1:Male
244024202,2:Married,30.0,3:Female
244030001,5:Widowed,81.0,3:Female
244040001,5:Widowed,67.0,3:Female
244040002,2:Married,40.0,3:Female
244050001,2:Married,54.0,1:Male
244050002,2:Married,48.0,3:Female
244050005,5:Widowed,74.0,3:Female
244060002,5:Widowed,85.0,3:Female
244070001,4:Divorced,51.0,3:Female
244070002,2:Married,31.0,1:Male
244070003,3:Separated,23.0,3:Female
244074102,2:Married,28.0,3:Female
244080001,5:Widowed,86.0,3:Female
244080003,5:Widowed,65.0,3:Female
244100003,2:Married,59.0,1:Male
244100005,2:Married,34.0,1:Male
244100006,2:Married,33.0,3:Female
244103102,2:Married,56.0,3:Female
244104102,2:Married,58.0,3:Female
244110002,5:Widowed,54.0,3:Female
244110003,2:Married,35.0,3:Female
244110006,5:Widowed,76.0,3:Female
244110007,2:Married,47.0,1:Male
244111102,2:Married,40.0,1:Male
244120002,5:Widowed,78.0,3:Female
244120004,2:Married,29.0,1:Male
244120006,2:Married,27.0,3:Female
244140001,5:Widowed,66.0,3:Female
244140004,2:Married,22.0,3:Female
244150004,2:Married,44.0,3:Female
244150007,2:Married,47.0,1:Male
244160003,2:Married,54.0,3:Female
244160004,2:Married,39.0,1:Male
244160006,2:Married,35.0,3:Female
244160007,2:Married,32.0,3:Female
244160008,2:Married,62.0,1:Male
244160010,5:Widowed,65.0,3:Female
244160012,2:Married,43.0,1:Male
244164102,2:Married,36.0,3:Female
244164202,2:Married,29.0,3:Female
244170001,4:Divorced,72.0,3:Female
244170002,2:Married,50.0,1:Male
244170003,2:Married,47.0,3:Female
244180003,2:Married,65.0,3:Female
244180004,2:Married,69.0,1:Male
244180005,2:Married,34.0,1:Male
244180006,2:Married,31.0,3:Female
244200001,2:Married,55.0,1:Male
244200002,2:Married,48.0,3:Female
244200003,2:Married,30.0,3:Female
244200004,2:Married,22.0,3:Female
244210001,2:Married,84.0,1:Male
244210002,2:Married,68.0,3:Female
244220001,2:Married,75.0,1:Male
244220002,2:Married,74.0,3:Female
244230002,2:Married,58.0,3:Female
244230003,2:Married,37.0,1:Male
244230004,2:Married,29.0,1:Male
244230006,2:Married,59.0,1:Male
244250001,5:Widowed,57.0,1:Male
244250003,2:Married,31.0,3:Female
244250004,5:Widowed,89.0,3:Female
244260002,5:Widowed,63.0,3:Female
244270001,3:Separated,61.0,1:Male
244270002,2:Married,48.0,3:Female
244270005,2:Married,54.0,1:Male
244280002,2:Married,61.0,3:Female
244280004,2:Married,63.0,1:Male
244290001,5:Widowed,89.0,3:Female
244290003,2:Married,26.0,3:Female
244290009,2:Married,52.0,1:Male
244291108,2:Married,29.0,1:Male
244300002,5:Widowed,69.0,3:Female
245010002,5:Widowed,61.0,3:Female
245010003,2:Married,44.0,3:Female
245010004,2:Married,44.0,1:Male
245010005,2:Married,29.0,3:Female
245010006,2:Married,25.0,3:Female
245010008,2:Married,45.0,1:Male
245013102,2:Married,37.0,3:Female
245015102,2:Married,24.0,1:Male
245030001,2:Married,51.0,1:Male
245030002,2:Married,51.0,3:Female
245030005,2:Married,28.0,3:Female
245030006,2:Married,22.0,3:Female
245030007,4:Divorced,78.0,3:Female
245030008,2:Married,24.0,1:Male
245034101,2:Married,31.0,1:Male
245040001,2:Married,52.0,1:Male
245040002,2:Married,49.0,3:Female
245040003,2:Married,26.0,3:Female
245050001,2:Married,53.0,1:Male
245050002,2:Married,50.0,3:Female
245060001,4:Divorced,56.0,3:Female
245060002,2:Married,41.0,1:Male
245060003,2:Married,37.0,1:Male
245060004,2:Married,34.0,3:Female
245063102,2:Married,40.0,3:Female
245065102,2:Married,35.0,3:Female
245065201,2:Married,34.0,1:Male
245070001,2:Married,52.0,1:Male
245070002,4:Divorced,43.0,3:Female
245070005,2:Married,24.0,3:Female
245070006,2:Married,21.0,3:Female
245070008,2:Married,26.0,1:Male
245075102,2:Married,48.0,3:Female
245080001,2:Married,51.0,1:Male
245080002,2:Married,47.0,3:Female
245090001,5:Widowed,56.0,3:Female
245090002,2:Married,41.0,3:Female
245090003,2:Married,44.0,1:Male
245090004,2:Married,38.0,3:Female
245090005,2:Married,48.0,1:Male
245090007,2:Married,43.0,1:Male
245094102,2:Married,37.0,3:Female
245110001,5:Widowed,62.0,3:Female
245110002,2:Married,44.0,1:Male
245110003,2:Married,34.0,3:Female
245110004,2:Married,31.0,3:Female
245110005,2:Married,28.0,1:Male
245111102,2:Married,30.0,1:Male
245114102,2:Married,40.0,3:Female
245120001,2:Married,77.0,1:Male
245120002,2:Married,68.0,3:Female
245120003,2:Married,35.0,1:Male
245123102,2:Married,29.0,3:Female
245130001,5:Widowed,72.0,3:Female
245130002,2:Married,47.0,3:Female
245130003,2:Married,52.0,1:Male
245130004,2:Married,26.0,3:Female
245130005,2:Married,23.0,3:Female
245130007,2:Married,27.0,1:Male
245135201,2:Married,33.0,1:Male
245140002,5:Widowed,64.0,3:Female
245140003,2:Married,30.0,3:Female
245140005,2:Married,35.0,1:Male
245150001,2:Married,53.0,1:Male
245150002,2:Married,46.0,3:Female
245150003,2:Married,30.0,1:Male
245160001,5:Widowed,87.0,3:Female
245160002,2:Married,56.0,1:Male
245160003,2:Married,49.0,3:Female
245160005,2:Married,53.0,1:Male
245160006,2:Married,42.0,3:Female
245170001,2:Married,65.0,1:Male
245170002,2:Married,50.0,3:Female
245170003,2:Married,36.0,1:Male
245170004,2:Married,32.0,3:Female
245170005,2:Married,29.0,1:Male
245173103,2:Married,33.0,3:Female
245174103,2:Married,32.0,1:Male
245174203,2:Married,27.0,3:Female
245180002,5:Widowed,74.0,3:Female
245180003,2:Married,38.0,1:Male
245180004,2:Married,37.0,3:Female
245190001,2:Married,45.0,1:Male
245190002,5:Widowed,46.0,3:Female
245190003,2:Married,26.0,1:Male
245190005,2:Married,56.0,3:Female
245190006,2:Married,24.0,3:Female
245200002,2:Married,48.0,3:Female
245200003,2:Married,61.0,1:Male
245210001,2:Married,55.0,1:Male
245210002,2:Married,52.0,3:Female
245210003,2:Married,30.0,3:Female
245210004,2:Married,25.0,1:Male
245210005,2:Married,36.0,1:Male
245215102,2:Married,19.0,3:Female
245220001,2:Married,52.0,1:Male
245220002,2:Married,47.0,3:Female
245220003,2:Married,28.0,3:Female
245220004,2:Married,28.0,3:Female
245220005,2:Married,25.0,1:Male
245220006,2:Married,23.0,3:Female
245225101,2:Married,36.0,1:Male
245225204,2:Married,21.0,3:Female
245225301,2:Married,30.0,1:Male
245230001,2:Married,44.0,1:Male
245230002,2:Married,40.0,3:Female
245230004,2:Married,18.0,3:Female
245235101,2:Married,32.0,1:Male
245250001,2:Married,45.0,1:Male
245250002,2:Married,40.0,3:Female
245250004,2:Married,57.0,3:Female
245251101,2:Married,64.0,1:Male
245260001,2:Married,60.0,1:Male
245260002,2:Married,52.0,3:Female
245260003,2:Married,32.0,1:Male
245260007,2:Married,21.0,3:Female
245270001,2:Married,52.0,1:Male
245270002,2:Married,47.0,3:Female
245270003,2:Married,31.0,3:Female
245270004,2:Married,27.0,1:Male
245275102,2:Married,19.0,3:Female
245280001,2:Married,74.0,1:Male
245280003,2:Married,55.0,1:Male
245280004,2:Married,43.0,3:Female
245283102,2:Married,52.0,3:Female
245290001,2:Married,69.0,1:Male
245290002,2:Married,59.0,3:Female
245290004,2:Married,33.0,1:Male
245290005,2:Married,31.0,3:Female
245290006,2:Married,29.0,1:Male
245290008,2:Married,23.0,3:Female
245290009,2:Married,20.0,3:Female
245295102,2:Married,28.0,3:Female
245295302,2:Married,24.0,3:Female
246010002,5:Widowed,64.0,3:Female
246010004,2:Married,37.0,1:Male
246010006,2:Married,27.0,3:Female
246014102,2:Married,32.0,3:Female
246020003,2:Married,63.0,1:Male
246020004,2:Married,51.0,3:Female
246030001,5:Widowed,66.0,1:Male
246030003,2:Married,31.0,1:Male
246030004,2:Married,25.0,3:Female
246035102,2:Married,31.0,3:Female
246060002,5:Widowed,68.0,3:Female
246060003,2:Married,46.0,3:Female
246064101,2:Married,46.0,1:Male
246070001,5:Widowed,64.0,1:Male
246080002,5:Widowed,52.0,3:Female
246080006,2:Married,29.0,3:Female
246090001,2:Married,65.0,1:Male
246090002,2:Married,49.0,3:Female
246100001,2:Married,56.0,1:Male
246110001,2:Married,55.0,1:Male
246110002,2:Married,54.0,3:Female
246120003,5:Widowed,52.0,1:Male
246120004,4:Divorced,47.0,3:Female
246120005,2:Married,45.0,1:Male
246120008,2:Married,36.0,3:Female
246130006,2:Married,46.0,1:Male
246133202,2:Married,43.0,3:Female
246140002,5:Widowed,55.0,3:Female
246140003,2:Married,31.0,1:Male
246140005,2:Married,33.0,3:Female
246150003,2:Married,27.0,1:Male
246154102,2:Married,25.0,3:Female
246160001,5:Widowed,81.0,1:Male
246160003,2:Married,44.0,1:Male
246160005,2:Married,33.0,3:Female
246160007,5:Widowed,90.0,3:Female
246164102,2:Married,47.0,3:Female
246165102,2:Married,38.0,1:Male
246170001,2:Married,64.0,1:Male
246170002,2:Married,54.0,3:Female
246170004,2:Married,33.0,1:Male
246190001,5:Widowed,60.0,1:Male
246190003,2:Married,30.0,3:Female
246190004,2:Married,26.0,3:Female
246193103,2:Married,34.0,1:Male
246195101,2:Married,30.0,1:Male
246200001,2:Married,54.0,1:Male
246200002,2:Married,48.0,3:Female
246200005,2:Married,20.0,3:Female
246410001,2:Married,57.0,1:Male
246410002,2:Married,54.0,3:Female
246410003,2:Married,36.0,1:Male
246410004,2:Married,33.0,3:Female
246414101,2:Married,35.0,1:Male
247010001,5:Widowed,65.0,3:Female
247010004,2:Married,23.0,3:Female
247020002,5:Widowed,59.0,3:Female
247020003,2:Married,35.0,3:Female
247020004,2:Married,40.0,1:Male
247030001,5:Widowed,79.0,3:Female
247030002,2:Married,50.0,3:Female
247030003,2:Married,64.0,1:Male
247040001,2:Married,52.0,1:Male
247040002,2:Married,49.0,3:Female
247040003,2:Married,26.0,3:Female
247040004,2:Married,23.0,1:Male
247045101,2:Married,27.0,1:Male
247045202,2:Married,19.0,3:Female
247050002,5:Widowed,71.0,3:Female
247050003,2:Married,45.0,3:Female
247050004,2:Married,47.0,1:Male
247060001,5:Widowed,52.0,3:Female
247070002,5:Widowed,69.0,3:Female
247070003,2:Married,43.0,1:Male
247070004,2:Married,38.0,3:Female
247070006,2:Married,44.0,1:Male
247073105,2:Married,39.0,3:Female
247080003,2:Married,47.0,3:Female
247080004,2:Married,54.0,1:Male
247080006,2:Married,31.0,1:Male
247080007,2:Married,29.0,1:Male
247084103,2:Married,25.0,3:Female
247090001,2:Married,55.0,1:Male
247090002,2:Married,43.0,3:Female
247090003,2:Married,25.0,1:Male
247100001,5:Widowed,60.0,3:Female
247100002,2:Married,45.0,1:Male
247100003,2:Married,38.0,3:Female
247100004,2:Married,20.0,3:Female
247100006,2:Married,28.0,1:Male
247110001,2:Married,59.0,1:Male
247110002,2:Married,54.0,3:Female
247110003,2:Married,38.0,3:Female
247110004,2:Married,46.0,1:Male
247120001,2:Married,50.0,3:Female
247120002,2:Married,70.0,3:Female
247120003,2:Married,41.0,1:Male
247120004,2:Married,39.0,3:Female
247120005,2:Married,30.0,1:Male
247120008,2:Married,47.0,1:Male
247120010,2:Married,72.0,1:Male
247125102,2:Married,47.0,1:Male
247125203,2:Married,36.0,3:Female
247125303,2:Married,21.0,3:Female
247130003,2:Married,23.0,1:Male
247130004,2:Married,20.0,3:Female
247140001,2:Married,55.0,1:Male
247140002,2:Married,53.0,3:Female
247140003,2:Married,31.0,3:Female
247140004,2:Married,25.0,1:Male
247140005,2:Married,38.0,1:Male
247140008,2:Married,18.0,3:Female
247150001,2:Married,73.0,1:Male
247150002,2:Married,64.0,3:Female
247150003,2:Married,43.0,3:Female
247150004,2:Married,30.0,3:Female
247150005,2:Married,44.0,1:Male
247150007,2:Married,21.0,3:Female
247150009,2:Married,39.0,1:Male
247154105,2:Married,24.0,1:Male
247160001,5:Widowed,82.0,1:Male
247170001,2:Married,92.0,1:Male
247170002,2:Married,73.0,3:Female
247170003,2:Married,47.0,3:Female
247170004,2:Married,31.0,3:Female
247170005,2:Married,43.0,1:Male
247170006,2:Married,42.0,1:Male
247190001,2:Married,63.0,1:Male
247190002,2:Married,58.0,3:Female
247190003,2:Married,41.0,1:Male
247190004,2:Married,36.0,3:Female
247190006,2:Married,47.0,1:Male
247193102,2:Married,32.0,3:Female
247200002,2:Married,44.0,3:Female
247200004,2:Married,58.0,1:Male
247210001,2:Married,70.0,1:Male
247210002,2:Married,66.0,3:Female
247210003,2:Married,51.0,3:Female
247210004,2:Married,61.0,1:Male
247210005,2:Married,33.0,1:Male
247210006,2:Married,23.0,3:Female
247210009,2:Married,29.0,1:Male
247215102,2:Married,22.0,3:Female
247220001,2:Married,56.0,1:Male
